L,MAY 06, 1994,1993-94,Playoffs,00,BKN vs. NYK,26,74,4,15,36,44,16,None,15,8,10,13,27,92,16,6,15,6,79,219,27
W,MAY 04, 1994,1993-94,Playoffs,00,BKN vs. NYK,34,83,3,11,22,26,10,None,24,7,9,11,26,93,16,6,15,6,79,219,27
L,MAY 01, 1994,1993-94,Playoffs,00,BKN @ NYK,21,72,1,8,38,48,18,None,13,8,8,20,28,81,16,6,15,6,79,219,27
L,APR 29, 1994,1993-94,Playoffs,00,BKN @ NYK,26,71,5,16,23,32,12,None,11,6,4,19,24,80,16,6,15,6,79,219,27
L,JUN 22, 1994,1993-94,Playoffs,00,NYK @ HOU,31,78,4,20,18,24,14,None,17,5,3,11,23,84,14,9,9,2,78,212,29
L,JUN 19, 1994,1993-94,Playoffs,00,NYK @ HOU,30,80,6,14,18,21,14,None,24,7,5,9,24,84,14,9,9,2,78,212,29
W,JUN 17, 1994,1993-94,Playoffs,00,NYK vs. HOU,34,79,2,9,21,29,16,None,22,10,9,14,19,91,14,9,9,2,78,212,29
W,JUN 15, 1994,1993-94,Playoffs,00,NYK vs. HOU,35,86,7,17,14,21,21,None,21,7,3,12,23,91,14,9,9,2,78,212,29
L,JUN 12, 1994,1993-94,Playoffs,00,NYK vs. HOU,35,87,6,19,13,19,18,None,17,8,9,11,25,89,14,9,9,2,78,212,29
W,JUN 10, 1994,1993-94,Playoffs,00,NYK @ HOU,36,69,7,11,12,15,9,None,28,10,10,19,22,91,14,9,9,2,78,212,29
L,JUN 08, 1994,1993-94,Playoffs,00,NYK @ HOU,31,91,4,16,12,19,13,None,23,10,4,13,24,78,14,9,9,2,78,212,29
W,JUN 05, 1994,1993-94,Playoffs,00,NYK vs. IND,37,89,5,17,15,21,28,None,22,7,5,17,24,94,14,9,9,2,78,212,29
W,JUN 03, 1994,1993-94,Playoffs,00,NYK @ IND,31,60,6,13,30,35,5,None,16,17,4,23,29,98,14,9,9,2,78,212,29
L,JUN 01, 1994,1993-94,Playoffs,00,NYK vs. IND,27,63,6,16,26,30,4,None,25,9,6,19,24,86,14,9,9,2,78,212,29
L,MAY 30, 1994,1993-94,Playoffs,00,NYK @ IND,26,69,6,18,19,25,15,None,14,8,3,24,26,77,14,9,9,2,78,212,29
L,MAY 28, 1994,1993-94,Playoffs,00,NYK @ IND,22,64,3,10,21,39,11,None,15,9,4,20,30,68,14,9,9,2,78,212,29
W,MAY 26, 1994,1993-94,Playoffs,00,NYK vs. IND,34,76,3,11,18,28,19,None,22,11,8,16,26,89,14,9,9,2,78,212,29
W,MAY 24, 1994,1993-94,Playoffs,00,NYK vs. IND,36,78,6,16,22,28,14,None,28,13,7,15,23,100,14,9,9,2,78,212,29
W,MAY 22, 1994,1993-94,Playoffs,00,NYK vs. CHI,33,84,4,17,17,28,18,None,21,5,5,8,23,87,14,9,9,2,78,212,29
L,MAY 20, 1994,1993-94,Playoffs,00,NYK @ CHI,28,75,6,16,17,22,7,None,17,7,5,17,30,79,14,9,9,2,78,212,29
W,MAY 18, 1994,1993-94,Playoffs,00,NYK vs. CHI,35,73,2,5,15,25,14,None,23,7,5,13,17,87,14,9,9,2,78,212,29
L,MAY 15, 1994,1993-94,Playoffs,00,NYK @ CHI,33,73,4,15,13,19,17,None,20,5,3,21,26,83,14,9,9,2,78,212,29
L,MAY 13, 1994,1993-94,Playoffs,00,NYK @ CHI,34,67,4,11,30,38,10,None,18,9,2,11,30,102,14,9,9,2,78,212,29
W,MAY 11, 1994,1993-94,Playoffs,00,NYK vs. CHI,34,67,5,14,23,30,11,None,22,7,6,20,29,96,14,9,9,2,78,212,29
W,MAY 08, 1994,1993-94,Playoffs,00,NYK vs. CHI,32,68,2,11,24,29,12,None,20,7,5,12,27,90,14,9,9,2,78,212,29
W,MAY 06, 1994,1993-94,Playoffs,00,NYK @ BKN,36,78,2,9,28,37,17,None,15,7,6,13,28,102,14,9,9,2,78,212,29
L,MAY 04, 1994,1993-94,Playoffs,00,NYK @ BKN,31,78,4,11,26,34,14,None,17,6,7,19,27,92,14,9,9,2,78,212,29
W,MAY 01, 1994,1993-94,Playoffs,00,NYK vs. BKN,35,85,2,8,18,26,20,None,23,4,6,18,33,90,14,9,9,2,78,212,29
W,APR 29, 1994,1993-94,Playoffs,00,NYK vs. BKN,35,77,4,9,17,24,12,None,17,8,5,14,25,91,14,9,9,2,78,212,29
L,MAY 22, 1994,1993-94,Playoffs,00,CHI @ NYK,32,74,2,12,11,21,7,None,14,4,4,9,20,77,9,14,7,4,80,222,27
W,MAY 20, 1994,1993-94,Playoffs,00,CHI vs. NYK,33,83,2,11,25,31,19,None,23,11,8,14,17,93,9,14,7,4,80,222,27
L,MAY 18, 1994,1993-94,Playoffs,00,CHI @ NYK,37,73,5,10,7,11,8,None,20,5,3,16,23,86,9,14,7,4,80,222,27
W,MAY 15, 1994,1993-94,Playoffs,00,CHI vs. NYK,37,78,3,12,18,19,8,None,25,14,2,10,21,95,9,14,7,4,80,222,27
W,MAY 13, 1994,1993-94,Playoffs,00,CHI vs. NYK,39,75,4,10,22,34,18,None,28,4,4,12,30,104,9,14,7,4,80,222,27
L,MAY 11, 1994,1993-94,Playoffs,00,CHI @ NYK,27,72,4,11,33,38,11,None,14,12,2,13,24,91,9,14,7,4,80,222,27
L,MAY 08, 1994,1993-94,Playoffs,00,CHI @ NYK,31,73,6,13,18,20,11,None,26,7,4,16,28,86,9,14,7,4,80,222,27
W,MAY 03, 1994,1993-94,Playoffs,00,CHI @ CLE,34,77,2,8,25,34,13,None,17,12,9,15,26,95,9,14,7,4,80,222,27
W,MAY 01, 1994,1993-94,Playoffs,00,CHI vs. CLE,39,70,4,8,23,29,12,None,27,5,5,10,28,105,9,14,7,4,80,222,27
W,APR 29, 1994,1993-94,Playoffs,00,CHI vs. CLE,42,81,3,7,17,23,17,None,24,7,6,14,20,104,9,14,7,4,80,222,27
L,MAY 03, 1994,1993-94,Playoffs,00,CLE vs. CHI,35,85,7,16,15,25,18,None,26,9,1,18,23,92,6,16,9,13,78,212,28
L,MAY 01, 1994,1993-94,Playoffs,00,CLE @ CHI,31,73,6,11,28,35,14,None,17,6,1,9,23,96,6,16,9,13,78,212,28
L,APR 29, 1994,1993-94,Playoffs,00,CLE @ CHI,35,75,3,11,23,31,14,None,18,7,1,12,21,96,6,16,9,13,78,212,28
L,JUN 05, 1994,1993-94,Playoffs,00,IND @ NYK,34,68,6,9,16,21,11,None,24,8,3,19,26,90,12,11,8,1,79,211,28
L,JUN 03, 1994,1993-94,Playoffs,00,IND vs. NYK,30,72,3,11,28,39,13,None,19,11,3,20,23,91,12,11,8,1,79,211,28
W,JUN 01, 1994,1993-94,Playoffs,00,IND @ NYK,37,78,6,14,13,26,12,None,20,10,0,18,26,93,12,11,8,1,79,211,28
W,MAY 30, 1994,1993-94,Playoffs,00,IND vs. NYK,29,71,1,4,24,32,10,None,16,12,4,14,22,83,12,11,8,1,79,211,28
W,MAY 28, 1994,1993-94,Playoffs,00,IND vs. NYK,32,65,0,3,24,34,13,None,24,8,7,19,33,88,12,11,8,1,79,211,28
L,MAY 26, 1994,1993-94,Playoffs,00,IND @ NYK,30,78,1,9,17,20,13,None,20,7,3,16,23,78,12,11,8,1,79,211,28
L,MAY 24, 1994,1993-94,Playoffs,00,IND @ NYK,30,72,1,5,28,35,11,None,20,11,2,20,25,89,12,11,8,1,79,211,28
W,MAY 19, 1994,1993-94,Playoffs,00,IND vs. ATL,38,71,4,10,18,28,14,None,24,4,3,15,22,98,12,11,8,1,79,211,28
L,MAY 17, 1994,1993-94,Playoffs,00,IND @ ATL,27,77,5,13,17,24,15,None,17,8,2,19,27,76,12,11,8,1,79,211,28
W,MAY 15, 1994,1993-94,Playoffs,00,IND vs. ATL,34,65,11,17,23,30,10,None,28,3,7,17,24,102,12,11,8,1,79,211,28
W,MAY 14, 1994,1993-94,Playoffs,00,IND vs. ATL,39,77,3,7,20,31,12,None,20,11,5,14,24,101,12,11,8,1,79,211,28
L,MAY 12, 1994,1993-94,Playoffs,00,IND @ ATL,27,85,4,10,11,16,19,None,15,6,6,17,25,69,12,11,8,1,79,211,28
W,MAY 10, 1994,1993-94,Playoffs,00,IND @ ATL,38,79,3,9,17,21,16,None,26,10,2,17,25,96,12,11,8,1,79,211,28
W,MAY 02, 1994,1993-94,Playoffs,00,IND vs. ORL,34,70,3,11,28,40,12,None,24,15,7,13,25,99,12,11,8,1,79,211,28
W,APR 30, 1994,1993-94,Playoffs,00,IND @ ORL,39,80,4,12,21,26,13,None,27,6,8,13,27,103,12,11,8,1,79,211,28
W,APR 28, 1994,1993-94,Playoffs,00,IND @ ORL,34,87,4,11,17,22,20,None,23,17,5,13,19,89,12,11,8,1,79,211,28
L,MAY 19, 1994,1993-94,Playoffs,00,ATL @ IND,30,74,4,8,15,24,11,None,22,8,3,13,30,79,11,11,3,3,78,211,28
W,MAY 17, 1994,1993-94,Playoffs,00,ATL vs. IND,36,72,3,5,13,25,12,None,23,8,7,14,22,88,11,11,3,3,78,211,28
