L,JUN 09, 2012,2011-12,Playoffs,00,BOS @ MIA,35,75,6,19,12,15,7,26,19,10,2,13,24,88,10,13,4,4,78,220,28
L,JUN 07, 2012,2011-12,Playoffs,00,BOS vs. MIA,32,75,1,14,14,20,7,27,14,9,3,13,19,79,10,13,4,4,78,220,28
W,JUN 05, 2012,2011-12,Playoffs,00,BOS @ MIA,33,81,6,15,22,27,9,30,19,13,4,12,21,94,10,13,4,4,78,220,28
W,JUN 03, 2012,2011-12,Playoffs,00,BOS vs. MIA,35,85,9,27,14,20,11,28,22,6,7,15,30,93,10,13,4,4,78,220,28
W,JUN 01, 2012,2011-12,Playoffs,00,BOS vs. MIA,38,76,5,17,20,26,12,32,16,4,4,12,24,101,10,13,4,4,78,220,28
L,MAY 30, 2012,2011-12,Playoffs,00,BOS @ MIA,40,81,5,16,26,29,8,34,15,5,2,8,33,111,10,13,4,4,78,220,28
L,MAY 28, 2012,2011-12,Playoffs,00,BOS @ MIA,32,81,4,14,11,21,10,23,19,6,1,8,19,79,10,13,4,4,78,220,28
W,MAY 26, 2012,2011-12,Playoffs,00,BOS vs. PHL,31,73,3,17,20,22,4,40,17,10,6,14,22,85,10,13,4,4,78,220,28
L,MAY 23, 2012,2011-12,Playoffs,00,BOS @ PHL,26,78,3,14,20,23,14,34,14,5,2,16,25,75,10,13,4,4,78,220,28
W,MAY 21, 2012,2011-12,Playoffs,00,BOS vs. PHL,36,69,3,15,26,33,8,23,22,11,5,10,18,101,10,13,4,4,78,220,28
L,MAY 18, 2012,2011-12,Playoffs,00,BOS @ PHL,30,71,7,23,16,19,5,33,23,7,6,17,28,83,10,13,4,4,78,220,28
W,MAY 16, 2012,2011-12,Playoffs,00,BOS @ PHL,40,77,5,11,22,28,7,37,26,6,6,7,19,107,10,13,4,4,78,220,28
L,MAY 14, 2012,2011-12,Playoffs,00,BOS vs. PHL,33,79,8,18,7,9,6,30,23,11,6,17,22,81,10,13,4,4,78,220,28
W,MAY 12, 2012,2011-12,Playoffs,00,BOS vs. PHL,36,82,2,18,18,19,9,36,28,7,7,13,16,92,10,13,4,4,78,220,28
W,MAY 10, 2012,2011-12,Playoffs,00,BOS vs. ATL,31,74,2,10,19,24,11,29,19,8,11,12,14,83,10,13,4,4,78,220,28
L,MAY 08, 2012,2011-12,Playoffs,00,BOS @ ATL,34,77,6,14,12,15,9,24,23,11,3,14,13,86,10,13,4,4,78,220,28
W,MAY 06, 2012,2011-12,Playoffs,00,BOS vs. ATL,41,80,11,26,8,13,5,32,24,10,6,11,20,101,10,13,4,4,78,220,28
W,MAY 04, 2012,2011-12,Playoffs,00,BOS vs. ATL,32,79,4,13,22,25,7,44,18,10,8,13,18,90,10,13,4,4,78,220,28
W,MAY 01, 2012,2011-12,Playoffs,00,BOS @ ATL,29,68,3,14,26,31,3,42,14,6,6,14,24,87,10,13,4,4,78,220,28
L,APR 29, 2012,2011-12,Playoffs,00,BOS @ ATL,32,82,0,11,10,13,7,34,21,9,3,6,24,74,10,13,4,4,78,220,28
L,MAY 09, 2012,2011-12,Playoffs,00,NYK @ MIA,36,76,4,13,18,21,11,25,13,7,5,13,23,94,15,12,16,12,79,227,27
W,MAY 06, 2012,2011-12,Playoffs,00,NYK vs. MIA,32,75,5,22,20,29,10,33,16,6,1,17,29,89,15,12,16,12,79,227,27
L,MAY 03, 2012,2011-12,Playoffs,00,NYK vs. MIA,22,69,4,20,22,29,14,28,8,6,3,18,21,70,15,12,16,12,79,227,27
L,APR 30, 2012,2011-12,Playoffs,00,NYK @ MIA,38,77,5,15,13,19,12,28,15,3,2,13,22,94,15,12,16,12,79,227,27
L,APR 28, 2012,2011-12,Playoffs,00,NYK @ MIA,25,70,7,21,10,11,15,26,11,8,0,24,26,67,15,12,16,12,79,227,27
L,MAY 26, 2012,2011-12,Playoffs,00,PHL @ BOS,28,80,5,18,14,20,13,32,15,9,1,15,23,75,12,8,6,3,79,218,25
W,MAY 23, 2012,2011-12,Playoffs,00,PHL vs. BOS,32,70,1,9,17,28,7,30,22,7,6,12,16,82,12,8,6,3,79,218,25
L,MAY 21, 2012,2011-12,Playoffs,00,PHL @ BOS,36,77,3,9,10,16,14,23,20,7,1,15,24,85,12,8,6,3,79,218,25
W,MAY 18, 2012,2011-12,Playoffs,00,PHL vs. BOS,31,82,5,11,25,36,17,35,18,9,2,11,19,92,12,8,6,3,79,218,25
L,MAY 16, 2012,2011-12,Playoffs,00,PHL vs. BOS,33,81,8,15,17,22,11,26,22,3,7,9,20,91,12,8,6,3,79,218,25
W,MAY 14, 2012,2011-12,Playoffs,00,PHL @ BOS,31,76,5,14,15,21,11,36,17,10,6,16,13,82,12,8,6,3,79,218,25
