0,0,98,0.0398599563693,0,0,86,0.044353475597,1,1,109,0.042501305628,1,0,87,0.0395213183658,1,0,125,0.0400383206321,0,1,97,0.0419659234764,1,1,106,0.0226191404545,0,1,97,0.0264868643187,1,0,111,0.0265922744315,1,1,115,0.0265230807737,1,0,100,0.026258511645,0,0,74,0.0293651760684
0,0,86,0.044353475597,1,1,109,0.042501305628,1,0,87,0.0395213183658,1,0,125,0.0400383206321,0,1,97,0.0419659234764,1,0,104,0.0410390342053,0,1,97,0.0264868643187,1,0,111,0.0265922744315,1,1,115,0.0265230807737,1,0,100,0.026258511645,0,0,74,0.0293651760684,0,0,103,0.0283878234642
1,1,109,0.042501305628,1,0,87,0.0395213183658,1,0,125,0.0400383206321,0,1,97,0.0419659234764,1,0,104,0.0410390342053,0,0,85,0.0458966913377,1,0,111,0.0265922744315,1,1,115,0.0265230807737,1,0,100,0.026258511645,0,0,74,0.0293651760684,0,0,103,0.0283878234642,1,1,118,0.0266623179559
1,0,87,0.0395213183658,1,0,125,0.0400383206321,0,1,97,0.0419659234764,1,0,104,0.0410390342053,0,0,85,0.0458966913377,1,1,106,0.0442166002709,1,1,115,0.0265230807737,1,0,100,0.026258511645,0,0,74,0.0293651760684,0,0,103,0.0283878234642,1,1,118,0.0266623179559,1,0,108,0.0259815348288
1,0,125,0.0400383206321,0,1,97,0.0419659234764,1,0,104,0.0410390342053,0,0,85,0.0458966913377,1,1,106,0.0442166002709,0,1,92,0.0414716011343,1,0,100,0.026258511645,0,0,74,0.0293651760684,0,0,103,0.0283878234642,1,1,118,0.0266623179559,1,0,108,0.0259815348288,1,1,115,0.0224761496419
0,1,97,0.0419659234764,1,0,104,0.0410390342053,0,0,85,0.0458966913377,1,1,106,0.0442166002709,0,1,92,0.0414716011343,0,1,100,0.04090926958,0,0,74,0.0293651760684,0,0,103,0.0283878234642,1,1,118,0.0266623179559,1,0,108,0.0259815348288,1,1,115,0.0224761496419,1,0,108,0.0221990057843
1,0,104,0.0410390342053,0,0,85,0.0458966913377,1,1,106,0.0442166002709,0,1,92,0.0414716011343,0,1,100,0.04090926958,0,0,86,0.0380207480564,0,0,103,0.0283878234642,1,1,118,0.0266623179559,1,0,108,0.0259815348288,1,1,115,0.0224761496419,1,0,108,0.0221990057843,0,0,99,0.0243552360655
0,0,85,0.0458966913377,1,1,106,0.0442166002709,0,1,92,0.0414716011343,0,1,100,0.04090926958,0,0,86,0.0380207480564,1,1,135,0.0352503383172,1,1,118,0.0266623179559,1,0,108,0.0259815348288,1,1,115,0.0224761496419,1,0,108,0.0221990057843,0,0,99,0.0243552360655,1,1,135,0.0241442214483
1,1,106,0.0442166002709,0,1,92,0.0414716011343,0,1,100,0.04090926958,0,0,86,0.0380207480564,1,1,135,0.0352503383172,1,1,99,0.0335093189294,1,0,108,0.0259815348288,1,1,115,0.0224761496419,1,0,108,0.0221990057843,0,0,99,0.0243552360655,1,1,135,0.0241442214483,0,0,88,0.0247406879576
0,1,92,0.0414716011343,0,1,100,0.04090926958,0,0,86,0.0380207480564,1,1,135,0.0352503383172,1,1,99,0.0335093189294,0,1,87,0.0315464541699,1,1,115,0.0224761496419,1,0,108,0.0221990057843,0,0,99,0.0243552360655,1,1,135,0.0241442214483,0,0,88,0.0247406879576,1,1,108,0.023746036173
0,1,100,0.04090926958,0,0,86,0.0380207480564,1,1,135,0.0352503383172,1,1,99,0.0335093189294,0,1,87,0.0315464541699,0,1,122,0.0343832592133,1,0,108,0.0221990057843,0,0,99,0.0243552360655,1,1,135,0.0241442214483,0,0,88,0.0247406879576,1,1,108,0.023746036173,1,1,105,0.0234813867146
0,0,86,0.0380207480564,1,1,135,0.0352503383172,1,1,99,0.0335093189294,0,1,87,0.0315464541699,0,1,122,0.0343832592133,1,1,99,0.0337954076621,0,0,99,0.0243552360655,1,1,135,0.0241442214483,0,0,88,0.0247406879576,1,1,108,0.023746036173,1,1,105,0.0234813867146,1,1,116,0.024506998593
1,1,135,0.0352503383172,1,1,99,0.0335093189294,0,1,87,0.0315464541699,0,1,122,0.0343832592133,1,1,99,0.0337954076621,0,0,82,0.0350707868129,1,1,135,0.0241442214483,0,0,88,0.0247406879576,1,1,108,0.023746036173,1,1,105,0.0234813867146,1,1,116,0.024506998593,1,1,128,0.0238762867804
1,1,99,0.0335093189294,0,1,87,0.0315464541699,0,1,122,0.0343832592133,1,1,99,0.0337954076621,0,0,82,0.0350707868129,0,1,89,0.0375666254681,0,0,88,0.0247406879576,1,1,108,0.023746036173,1,1,105,0.0234813867146,1,1,116,0.024506998593,1,1,128,0.0238762867804,1,0,93,0.0231096611062
0,1,87,0.0315464541699,0,1,122,0.0343832592133,1,1,99,0.0337954076621,0,0,82,0.0350707868129,0,1,89,0.0375666254681,0,0,86,0.0415878670564,1,1,108,0.023746036173,1,1,105,0.0234813867146,1,1,116,0.024506998593,1,1,128,0.0238762867804,1,0,93,0.0231096611062,1,1,105,0.0235291349983
0,1,122,0.0343832592133,1,1,99,0.0337954076621,0,0,82,0.0350707868129,0,1,89,0.0375666254681,0,0,86,0.0415878670564,1,0,112,0.0397341603002,1,1,105,0.0234813867146,1,1,116,0.024506998593,1,1,128,0.0238762867804,1,0,93,0.0231096611062,1,1,105,0.0235291349983,1,0,120,0.0219074693541
1,1,99,0.0337954076621,0,0,82,0.0350707868129,0,1,89,0.0375666254681,0,0,86,0.0415878670564,1,0,112,0.0397341603002,1,1,117,0.0398639922344,1,1,116,0.024506998593,1,1,128,0.0238762867804,1,0,93,0.0231096611062,1,1,105,0.0235291349983,1,0,120,0.0219074693541,1,0,116,0.0215055050398
0,0,82,0.0350707868129,0,1,89,0.0375666254681,0,0,86,0.0415878670564,1,0,112,0.0397341603002,1,1,117,0.0398639922344,1,0,109,0.0395006244026,1,1,128,0.0238762867804,1,0,93,0.0231096611062,1,1,105,0.0235291349983,1,0,120,0.0219074693541,1,0,116,0.0215055050398,1,0,113,0.0214640661858
0,1,89,0.0375666254681,0,0,86,0.0415878670564,1,0,112,0.0397341603002,1,1,117,0.0398639922344,1,0,109,0.0395006244026,0,0,117,0.044507748054,1,0,93,0.0231096611062,1,1,105,0.0235291349983,1,0,120,0.0219074693541,1,0,116,0.0215055050398,1,0,113,0.0214640661858,1,0,108,0.0212385947892
0,0,86,0.0415878670564,1,0,112,0.0397341603002,1,1,117,0.0398639922344,1,0,109,0.0395006244026,0,0,117,0.044507748054,0,0,94,0.0443926044139,1,1,105,0.0235291349983,1,0,120,0.0219074693541,1,0,116,0.0215055050398,1,0,113,0.0214640661858,1,0,108,0.0212385947892,1,0,104,0.0202775865813
1,0,112,0.0397341603002,1,1,117,0.0398639922344,1,0,109,0.0395006244026,0,0,117,0.044507748054,0,0,94,0.0443926044139,0,0,106,0.0452295243051,1,0,120,0.0219074693541,1,0,116,0.0215055050398,1,0,113,0.0214640661858,1,0,108,0.0212385947892,1,0,104,0.0202775865813,1,1,110,0.0191576446346
1,1,117,0.0398639922344,1,0,109,0.0395006244026,0,0,117,0.044507748054,0,0,94,0.0443926044139,0,0,106,0.0452295243051,1,0,108,0.0436272892196,1,0,116,0.0215055050398,1,0,113,0.0214640661858,1,0,108,0.0212385947892,1,0,104,0.0202775865813,1,1,110,0.0191576446346,1,1,116,0.0187071470879
1,0,109,0.0395006244026,0,0,117,0.044507748054,0,0,94,0.0443926044139,0,0,106,0.0452295243051,1,0,108,0.0436272892196,0,1,98,0.0445897949989,1,0,113,0.0214640661858,1,0,108,0.0212385947892,1,0,104,0.0202775865813,1,1,110,0.0191576446346,1,1,116,0.0187071470879,1,0,106,0.0186417279646
0,0,117,0.044507748054,0,0,94,0.0443926044139,0,0,106,0.0452295243051,1,0,108,0.0436272892196,0,1,98,0.0445897949989,1,1,92,0.0432287796134,1,0,108,0.0212385947892,1,0,104,0.0202775865813,1,1,110,0.0191576446346,1,1,116,0.0187071470879,1,0,106,0.0186417279646,1,1,99,0.0179206127173
0,0,94,0.0443926044139,0,0,106,0.0452295243051,1,0,108,0.0436272892196,0,1,98,0.0445897949989,1,1,92,0.0432287796134,0,0,116,0.0457725563991,1,0,104,0.0202775865813,1,1,110,0.0191576446346,1,1,116,0.0187071470879,1,0,106,0.0186417279646,1,1,99,0.0179206127173,1,1,116,0.0173750046412
0,0,106,0.0452295243051,1,0,108,0.0436272892196,0,1,98,0.0445897949989,1,1,92,0.0432287796134,0,0,116,0.0457725563991,0,1,101,0.0444448244169,1,1,110,0.0191576446346,1,1,116,0.0187071470879,1,0,106,0.0186417279646,1,1,99,0.0179206127173,1,1,116,0.0173750046412,0,0,95,0.0172775512905
1,0,108,0.0436272892196,0,1,98,0.0445897949989,1,1,92,0.0432287796134,0,0,116,0.0457725563991,0,1,101,0.0444448244169,1,0,114,0.0435569699223,1,1,116,0.0187071470879,1,0,106,0.0186417279646,1,1,99,0.0179206127173,1,1,116,0.0173750046412,0,0,95,0.0172775512905,1,1,120,0.0172465488732
0,1,98,0.0445897949989,1,1,92,0.0432287796134,0,0,116,0.0457725563991,0,1,101,0.0444448244169,1,0,114,0.0435569699223,0,1,92,0.0435139464945,1,0,106,0.0186417279646,1,1,99,0.0179206127173,1,1,116,0.0173750046412,0,0,95,0.0172775512905,1,1,120,0.0172465488732,0,1,85,0.016781475731
1,1,92,0.0432287796134,0,0,116,0.0457725563991,0,1,101,0.0444448244169,1,0,114,0.0435569699223,0,1,92,0.0435139464945,0,0,85,0.0453296810936,1,1,99,0.0179206127173,1,1,116,0.0173750046412,0,0,95,0.0172775512905,1,1,120,0.0172465488732,0,1,85,0.016781475731,1,1,106,0.0163916118301
0,0,116,0.0457725563991,0,1,101,0.0444448244169,1,0,114,0.0435569699223,0,1,92,0.0435139464945,0,0,85,0.0453296810936,1,1,116,0.04412304851,1,1,116,0.0173750046412,0,0,95,0.0172775512905,1,1,120,0.0172465488732,0,1,85,0.016781475731,1,1,106,0.0163916118301,1,0,112,0.0160195543498
0,1,101,0.0444448244169,1,0,114,0.0435569699223,0,1,92,0.0435139464945,0,0,85,0.0453296810936,1,1,116,0.04412304851,0,1,102,0.0444879286115,0,0,95,0.0172775512905,1,1,120,0.0172465488732,0,1,85,0.016781475731,1,1,106,0.0163916118301,1,0,112,0.0160195543498,1,0,106,0.0157037100967
1,0,114,0.0435569699223,0,1,92,0.0435139464945,0,0,85,0.0453296810936,1,1,116,0.04412304851,0,1,102,0.0444879286115,0,1,101,0.0455244210511,1,1,120,0.0172465488732,0,1,85,0.016781475731,1,1,106,0.0163916118301,1,0,112,0.0160195543498,1,0,106,0.0157037100967,0,0,102,0.0167813249079
0,1,92,0.0435139464945,0,0,85,0.0453296810936,1,1,116,0.04412304851,0,1,102,0.0444879286115,0,1,101,0.0455244210511,1,0,104,0.0442624568513,0,1,85,0.016781475731,1,1,106,0.0163916118301,1,0,112,0.0160195543498,1,0,106,0.0157037100967,0,0,102,0.0167813249079,1,0,102,0.0164825404821
0,0,85,0.0453296810936,1,1,116,0.04412304851,0,1,102,0.0444879286115,0,1,101,0.0455244210511,1,0,104,0.0442624568513,1,0,108,0.0437116576338,1,1,106,0.0163916118301,1,0,112,0.0160195543498,1,0,106,0.0157037100967,0,0,102,0.0167813249079,1,0,102,0.0164825404821,0,0,90,0.0175467651766
1,1,116,0.04412304851,0,1,102,0.0444879286115,0,1,101,0.0455244210511,1,0,104,0.0442624568513,1,0,108,0.0437116576338,1,1,112,0.0426582954065,1,0,112,0.0160195543498,1,0,106,0.0157037100967,0,0,102,0.0167813249079,1,0,102,0.0164825404821,0,0,90,0.0175467651766,1,0,121,0.0169201761495
0,1,102,0.0444879286115,0,1,101,0.0455244210511,1,0,104,0.0442624568513,1,0,108,0.0437116576338,1,1,112,0.0426582954065,1,1,100,0.0418085561835,1,0,106,0.0157037100967,0,0,102,0.0167813249079,1,0,102,0.0164825404821,0,0,90,0.0175467651766,1,0,121,0.0169201761495,1,1,115,0.0167998026068
0,1,101,0.0455244210511,1,0,104,0.0442624568513,1,0,108,0.0437116576338,1,1,112,0.0426582954065,1,1,100,0.0418085561835,1,0,115,0.0411652144232,0,0,102,0.0167813249079,1,0,102,0.0164825404821,0,0,90,0.0175467651766,1,0,121,0.0169201761495,1,1,115,0.0167998026068,0,1,95,0.0175029698678
1,0,104,0.0442624568513,1,0,108,0.0437116576338,1,1,112,0.0426582954065,1,1,100,0.0418085561835,1,0,115,0.0411652144232,0,1,102,0.0404791069464,1,0,102,0.0164825404821,0,0,90,0.0175467651766,1,0,121,0.0169201761495,1,1,115,0.0167998026068,0,1,95,0.0175029698678,0,0,85,0.0193847191035
1,0,108,0.0437116576338,1,1,112,0.0426582954065,1,1,100,0.0418085561835,1,0,115,0.0411652144232,0,1,102,0.0404791069464,1,0,102,0.0401005218033,0,0,90,0.0175467651766,1,0,121,0.0169201761495,1,1,115,0.0167998026068,0,1,95,0.0175029698678,0,0,85,0.0193847191035,0,0,94,0.0201332603795
1,1,112,0.0426582954065,1,1,100,0.0418085561835,1,0,115,0.0411652144232,0,1,102,0.0404791069464,1,0,102,0.0401005218033,1,1,101,0.0397825577892,1,0,121,0.0169201761495,1,1,115,0.0167998026068,0,1,95,0.0175029698678,0,0,85,0.0193847191035,0,0,94,0.0201332603795,1,0,87,0.019961644529
1,1,100,0.0418085561835,1,0,115,0.0411652144232,0,1,102,0.0404791069464,1,0,102,0.0401005218033,1,1,101,0.0397825577892,1,1,90,0.038881964707,1,1,115,0.0167998026068,0,1,95,0.0175029698678,0,0,85,0.0193847191035,0,0,94,0.0201332603795,1,0,87,0.019961644529,1,0,115,0.0199263237347
1,0,115,0.0411652144232,0,1,102,0.0404791069464,1,0,102,0.0401005218033,1,1,101,0.0397825577892,1,1,90,0.038881964707,1,0,102,0.0383476320599,0,1,95,0.0175029698678,0,0,85,0.0193847191035,0,0,94,0.0201332603795,1,0,87,0.019961644529,1,0,115,0.0199263237347,1,0,102,0.0195908184613
0,1,102,0.0404791069464,1,0,102,0.0401005218033,1,1,101,0.0397825577892,1,1,90,0.038881964707,1,0,102,0.0383476320599,1,1,125,0.0379978438451,0,0,85,0.0193847191035,0,0,94,0.0201332603795,1,0,87,0.019961644529,1,0,115,0.0199263237347,1,0,102,0.0195908184613,1,1,127,0.0190329217297
1,0,102,0.0401005218033,1,1,101,0.0397825577892,1,1,90,0.038881964707,1,0,102,0.0383476320599,1,1,125,0.0379978438451,0,0,101,0.0380920206246,0,0,94,0.0201332603795,1,0,87,0.019961644529,1,0,115,0.0199263237347,1,0,102,0.0195908184613,1,1,127,0.0190329217297,1,1,98,0.0186788217857
1,1,101,0.0397825577892,1,1,90,0.038881964707,1,0,102,0.0383476320599,1,1,125,0.0379978438451,0,0,101,0.0380920206246,1,0,97,0.0377144473449,1,0,87,0.019961644529,1,0,115,0.0199263237347,1,0,102,0.0195908184613,1,1,127,0.0190329217297,1,1,98,0.0186788217857,1,1,119,0.0182465311912
1,1,90,0.038881964707,1,0,102,0.0383476320599,1,1,125,0.0379978438451,0,0,101,0.0380920206246,1,0,97,0.0377144473449,1,1,102,0.0375942102313,1,0,115,0.0199263237347,1,0,102,0.0195908184613,1,1,127,0.0190329217297,1,1,98,0.0186788217857,1,1,119,0.0182465311912,0,0,106,0.0193792897909
1,0,102,0.0383476320599,1,1,125,0.0379978438451,0,0,101,0.0380920206246,1,0,97,0.0377144473449,1,1,102,0.0375942102313,0,0,102,0.0388369099994,1,0,102,0.0195908184613,1,1,127,0.0190329217297,1,1,98,0.0186788217857,1,1,119,0.0182465311912,0,0,106,0.0193792897909,0,1,92,0.0197494370164
1,1,125,0.0379978438451,0,0,101,0.0380920206246,1,0,97,0.0377144473449,1,1,102,0.0375942102313,0,0,102,0.0388369099994,0,0,98,0.0386142919147,1,1,127,0.0190329217297,1,1,98,0.0186788217857,1,1,119,0.0182465311912,0,0,106,0.0193792897909,0,1,92,0.0197494370164,1,1,113,0.0195742426065
0,0,101,0.0380920206246,1,0,97,0.0377144473449,1,1,102,0.0375942102313,0,0,102,0.0388369099994,0,0,98,0.0386142919147,0,0,119,0.0385397684356,1,1,98,0.0186788217857,1,1,119,0.0182465311912,0,0,106,0.0193792897909,0,1,92,0.0197494370164,1,1,113,0.0195742426065,1,0,99,0.0195504317036
1,0,97,0.0377144473449,1,1,102,0.0375942102313,0,0,102,0.0388369099994,0,0,98,0.0386142919147,0,0,119,0.0385397684356,0,1,104,0.0390381741416,1,1,119,0.0182465311912,0,0,106,0.0193792897909,0,1,92,0.0197494370164,1,1,113,0.0195742426065,1,0,99,0.0195504317036,0,1,105,0.0198580872225
1,1,102,0.0375942102313,0,0,102,0.0388369099994,0,0,98,0.0386142919147,0,0,119,0.0385397684356,0,1,104,0.0390381741416,1,0,130,0.0385186845951,0,0,106,0.0193792897909,0,1,92,0.0197494370164,1,1,113,0.0195742426065,1,0,99,0.0195504317036,0,1,105,0.0198580872225,1,1,115,0.0196663054102
0,0,102,0.0388369099994,0,0,98,0.0386142919147,0,0,119,0.0385397684356,0,1,104,0.0390381741416,1,0,130,0.0385186845951,0,0,84,0.0394762733626,0,1,92,0.0197494370164,1,1,113,0.0195742426065,1,0,99,0.0195504317036,0,1,105,0.0198580872225,1,1,115,0.0196663054102,1,0,122,0.0193388822596
0,0,98,0.0386142919147,0,0,119,0.0385397684356,0,1,104,0.0390381741416,1,0,130,0.0385186845951,0,0,84,0.0394762733626,0,1,91,0.0396762157478,1,1,113,0.0195742426065,1,0,99,0.0195504317036,0,1,105,0.0198580872225,1,1,115,0.0196663054102,1,0,122,0.0193388822596,1,0,102,0.0189486340496
0,0,119,0.0385397684356,0,1,104,0.0390381741416,1,0,130,0.0385186845951,0,0,84,0.0394762733626,0,1,91,0.0396762157478,1,1,101,0.0390894427722,1,0,99,0.0195504317036,0,1,105,0.0198580872225,1,1,115,0.0196663054102,1,0,122,0.0193388822596,1,0,102,0.0189486340496,1,1,108,0.0188402937833
0,1,104,0.0390381741416,1,0,130,0.0385186845951,0,0,84,0.0394762733626,0,1,91,0.0396762157478,1,1,101,0.0390894427722,0,0,106,0.0385776796619,0,1,105,0.0198580872225,1,1,115,0.0196663054102,1,0,122,0.0193388822596,1,0,102,0.0189486340496,1,1,108,0.0188402937833,1,1,93,0.0184980321954
1,0,130,0.0385186845951,0,0,84,0.0394762733626,0,1,91,0.0396762157478,1,1,101,0.0390894427722,0,0,106,0.0385776796619,0,0,84,0.0390821563344,1,1,115,0.0196663054102,1,0,122,0.0193388822596,1,0,102,0.0189486340496,1,1,108,0.0188402937833,1,1,93,0.0184980321954,1,1,110,0.0178705147449
0,0,84,0.0394762733626,0,1,91,0.0396762157478,1,1,101,0.0390894427722,0,0,106,0.0385776796619,0,0,84,0.0390821563344,1,1,112,0.0389302882255,1,0,122,0.0193388822596,1,0,102,0.0189486340496,1,1,108,0.0188402937833,1,1,93,0.0184980321954,1,1,110,0.0178705147449,0,0,113,0.0179768335436
0,1,91,0.0396762157478,1,1,101,0.0390894427722,0,0,106,0.0385776796619,0,0,84,0.0390821563344,1,1,112,0.0389302882255,0,0,102,0.0387314200198,1,0,102,0.0189486340496,1,1,108,0.0188402937833,1,1,93,0.0184980321954,1,1,110,0.0178705147449,0,0,113,0.0179768335436,1,1,112,0.0177561790696
1,1,101,0.0390894427722,0,0,106,0.0385776796619,0,0,84,0.0390821563344,1,1,112,0.0389302882255,0,0,102,0.0387314200198,1,1,108,0.0383755851092,1,1,108,0.0188402937833,1,1,93,0.0184980321954,1,1,110,0.0178705147449,0,0,113,0.0179768335436,1,1,112,0.0177561790696,0,0,111,0.0183894210175
0,0,106,0.0385776796619,0,0,84,0.0390821563344,1,1,112,0.0389302882255,0,0,102,0.0387314200198,1,1,108,0.0383755851092,0,0,118,0.0383254976213,1,1,93,0.0184980321954,1,1,110,0.0178705147449,0,0,113,0.0179768335436,1,1,112,0.0177561790696,0,0,111,0.0183894210175,0,0,93,0.0182136196787
0,0,84,0.0390821563344,1,1,112,0.0389302882255,0,0,102,0.0387314200198,1,1,108,0.0383755851092,0,0,118,0.0383254976213,1,1,108,0.0382239638898,1,1,110,0.0178705147449,0,0,113,0.0179768335436,1,1,112,0.0177561790696,0,0,111,0.0183894210175,0,0,93,0.0182136196787,1,1,103,0.0179372831116
1,1,112,0.0389302882255,0,0,102,0.0387314200198,1,1,108,0.0383755851092,0,0,118,0.0383254976213,1,1,108,0.0382239638898,0,0,96,0.0386342085697,0,0,113,0.0179768335436,1,1,112,0.0177561790696,0,0,111,0.0183894210175,0,0,93,0.0182136196787,1,1,103,0.0179372831116,0,0,121,0.0181495587152
0,0,102,0.0387314200198,1,1,108,0.0383755851092,0,0,118,0.0383254976213,1,1,108,0.0382239638898,0,0,96,0.0386342085697,0,0,93,0.0400182469014,1,1,112,0.0177561790696,0,0,111,0.0183894210175,0,0,93,0.0182136196787,1,1,103,0.0179372831116,0,0,121,0.0181495587152,1,0,114,0.0181225269469
1,1,108,0.0383755851092,0,0,118,0.0383254976213,1,1,108,0.0382239638898,0,0,96,0.0386342085697,0,0,93,0.0400182469014,1,1,113,0.0394952438164,0,0,111,0.0183894210175,0,0,93,0.0182136196787,1,1,103,0.0179372831116,0,0,121,0.0181495587152,1,0,114,0.0181225269469,0,1,109,0.019418907224
0,0,118,0.0383254976213,1,1,108,0.0382239638898,0,0,96,0.0386342085697,0,0,93,0.0400182469014,1,1,113,0.0394952438164,1,1,128,0.0389873765378,0,0,93,0.0182136196787,1,1,103,0.0179372831116,0,0,121,0.0181495587152,1,0,114,0.0181225269469,0,1,109,0.019418907224,0,0,85,0.0193049595713
1,1,108,0.0382239638898,0,0,96,0.0386342085697,0,0,93,0.0400182469014,1,1,113,0.0394952438164,1,1,128,0.0389873765378,1,1,118,0.0385589526017,1,1,103,0.0179372831116,0,0,121,0.0181495587152,1,0,114,0.0181225269469,0,1,109,0.019418907224,0,0,85,0.0193049595713,1,1,96,0.0190242100518
0,0,96,0.0386342085697,0,0,93,0.0400182469014,1,1,113,0.0394952438164,1,1,128,0.0389873765378,1,1,118,0.0385589526017,1,1,98,0.0382248204641,0,0,121,0.0181495587152,1,0,114,0.0181225269469,0,1,109,0.019418907224,0,0,85,0.0193049595713,1,1,96,0.0190242100518,1,0,115,0.0186358573842
