Charles Smith,F,6-1,160,28.0,2
Spud Webb,G,5-7,133,32.0,10
Micheal Williams,G,6-2,175,29.0,7
Doug West,G-F,6-6,220,29.0,6
Mark Davis,G-F,6-7,210,23.0,0
Kevin Garnett,F,6-11,220,20.0,0
Tom Gugliotta,F,6-10,240,26.0,3
Andrew Lang,C,6-11,250,30.0,7
Terry Porter,G,6-3,195,33.0,10
Marques Bragg,F,6-8,230,26.0,0
Isaiah Rider,G,6-5,222,25.0,2
Eric Riley,C,7-0,245,26.0,2
Sam Mitchell,F,6-7,215,32.0,6
Jerome Allen,G,6-4,184,23.0,0
