W,DEC 26:2011,2011-12,Regular Season,00,CHH vs. MIL,38,86,4,19,16,21,15,37,27,3,6,16,20,96,30,29,19,27,79,222,26
L,DEC 28:2011,2011-12,Regular Season,00,CHH vs. MIA,39,82,7,18,10,16,15,38,22,5,9,21,22,95,30,29,19,27,79,222,26
L,DEC 30:2011,2011-12,Regular Season,00,CHH vs. ORL,30,83,5,15,14,18,12,29,19,6,3,12,23,79,30,29,19,27,79,222,26
L,JAN 01:2012,2011-12,Regular Season,00,CHH @ MIA,35,92,6,18,14,21,11,29,20,9,3,16,20,90,30,29,19,27,79,222,26
L,JAN 03:2012,2011-12,Regular Season,00,CHH @ CLE,40,90,4,14,17,19,10,36,20,2,6,13,22,101,30,29,19,27,79,222,26
W,JAN 04:2012,2011-12,Regular Season,00,CHH @ NYK,47,85,7,11,17,21,7,30,27,9,0,13,16,118,30,29,19,27,79,222,26
L,JAN 06:2012,2011-12,Regular Season,00,CHH vs. ATL,40,87,7,18,9,13,13,30,23,5,9,14,20,96,30,29,19,27,79,222,26
L,JAN 07:2012,2011-12,Regular Season,00,CHH @ IND,29,89,5,16,14,21,22,26,12,4,7,13,21,77,30,29,19,27,79,222,26
L,JAN 09:2012,2011-12,Regular Season,00,CHH @ NYK,34,82,7,19,12,15,10,39,21,4,3,17,24,87,30,29,19,27,79,222,26
L,JAN 10:2012,2011-12,Regular Season,00,CHH vs. HOU,30,88,1,13,9,11,12,32,16,6,7,14,19,70,30,29,19,27,79,222,26
L,JAN 12:2012,2011-12,Regular Season,00,CHH @ ATL,33,78,1,8,14,16,4,26,21,3,6,12,19,81,30,29,19,27,79,222,26
L,JAN 13:2012,2011-12,Regular Season,00,CHH vs. DET,33,74,1,8,14,16,7,27,22,6,9,12,15,81,30,29,19,27,79,222,26
W,JAN 14:2012,2011-12,Regular Season,00,CHH vs. GOS,38,76,7,13,29,38,8,29,21,3,2,14,25,112,30,29,19,27,79,222,26
L,JAN 16:2012,2011-12,Regular Season,00,CHH vs. CLE,38,86,4,17,14,26,12,27,20,11,8,10,23,94,30,29,19,27,79,222,26
L,JAN 17:2012,2011-12,Regular Season,00,CHH @ ORL,36,77,5,17,12,17,5,31,23,11,6,17,22,89,30,29,19,27,79,222,26
L,JAN 21:2012,2011-12,Regular Season,00,CHH @ CHI,35,74,2,11,17,23,9,35,18,4,5,16,17,89,30,29,19,27,79,222,26
L,JAN 22:2012,2011-12,Regular Season,00,CHH @ BKN,37,79,5,14,8,15,7,27,18,9,6,13,20,87,30,29,19,27,79,222,26
L,JAN 24:2012,2011-12,Regular Season,00,CHH vs. NYK,27,82,3,11,21,22,9,24,10,5,8,13,22,78,30,29,19,27,79,222,26
L,JAN 25:2012,2011-12,Regular Season,00,CHH @ WAS,28,78,1,9,18,25,13,25,13,12,13,19,12,75,30,29,19,27,79,222,26
L,JAN 27:2012,2011-12,Regular Season,00,CHH @ PHL,27,70,4,15,14,21,8,27,14,4,5,14,14,72,30,29,19,27,79,222,26
L,JAN 28:2012,2011-12,Regular Season,00,CHH vs. WAS,39,83,4,11,17,29,14,28,31,8,3,14,15,99,30,29,19,27,79,222,26
L,JAN 31:2012,2011-12,Regular Season,00,CHH @ LAL,31,89,2,9,9,13,12,22,18,7,2,9,14,73,30,29,19,27,79,222,26
L,FEB 01:2012,2011-12,Regular Season,00,CHH @ POR,26,80,1,9,15,19,12,27,14,6,9,20,22,68,30,29,19,27,79,222,26
L,FEB 04:2012,2011-12,Regular Season,00,CHH @ PHX,33,75,9,19,14,19,11,37,15,4,5,14,23,89,30,29,19,27,79,222,26
L,FEB 07:2012,2011-12,Regular Season,00,CHH @ BOS,32,71,4,16,16,20,4,28,19,2,1,10,11,84,30,29,19,27,79,222,26
L,FEB 10:2012,2011-12,Regular Season,00,CHH vs. CHI,25,76,1,8,13,19,10,34,17,5,5,16,18,64,30,29,19,27,79,222,26
L,FEB 11:2012,2011-12,Regular Season,00,CHH vs. LAC,26,74,1,14,33,43,9,23,18,2,6,4,20,86,30,29,19,27,79,222,26
L,FEB 13:2012,2011-12,Regular Season,00,CHH vs. PHL,30,73,7,17,22,30,4,33,18,5,6,12,18,89,30,29,19,27,79,222,26
L,FEB 15:2012,2011-12,Regular Season,00,CHH @ MIN,38,85,7,18,7,15,14,27,17,8,4,15,20,90,30,29,19,27,79,222,26
W,FEB 17:2012,2011-12,Regular Season,00,CHH @ TOR,37,74,6,15,18,23,7,37,25,3,8,14,18,98,30,29,19,27,79,222,26
