201943,Brandon Jennings,7,3,4,0.429,35.6,7.0,17.1,0.408,1.7,5.9,0.293,3.0,3.7,0.808,0.7,2.3,3.0,3.6,1.1,1.1,0.6,2.0,2.7,3.4,18.7,-2.0,0,0
2568,Carlos Delfino,7,3,4,0.429,32.2,3.7,10.4,0.356,2.1,5.3,0.405,0.4,0.6,0.75,0.4,3.6,4.0,2.6,1.7,0.7,0.3,1.0,2.0,1.3,10.0,-6.7,0,0
2294,Charlie Bell,3,2,1,0.667,2.7,0.0,0.7,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,-1.3,0,0
2429,Dan Gadzuric,7,3,4,0.429,10.9,1.3,2.4,0.529,0.0,0.0,0.0,0.1,0.6,0.25,1.4,2.0,3.4,0.1,0.9,0.1,0.7,0.1,2.1,1.0,2.7,0.1,0,0
101141,Ersan Ilyasova,7,3,4,0.429,22.4,3.4,7.1,0.48,0.7,2.0,0.357,2.1,2.6,0.833,3.0,4.6,7.6,0.4,1.4,0.7,0.1,0.1,2.0,2.7,9.7,-3.7,2,0
711,Jerry Stackhouse,7,3,4,0.429,20.6,2.0,6.1,0.326,0.7,2.1,0.333,2.6,2.9,0.9,0.1,1.6,1.7,1.1,0.7,0.7,0.1,0.7,0.6,1.9,7.3,0.9,0,0
2422,John Salmons,7,3,4,0.429,40.7,6.3,15.6,0.404,0.6,3.3,0.174,3.9,4.0,0.964,1.0,2.7,3.7,4.0,1.7,1.4,0.6,2.0,2.7,3.1,17.0,-0.6,0,0
703,Kurt Thomas,7,3,4,0.429,28.5,2.4,5.0,0.486,0.0,0.0,0.0,0.6,0.7,0.8,1.7,6.1,7.9,1.6,1.1,0.4,0.6,0.0,3.7,2.0,5.4,0.3,0,0
201601,Luc Mbah a Moute,7,3,4,0.429,25.5,3.7,7.1,0.52,0.0,0.3,0.0,1.7,2.9,0.6,2.0,3.6,5.6,0.7,1.0,0.3,0.0,0.6,2.1,1.9,9.1,-2.0,0,0
2557,Luke Ridnour,7,3,4,0.429,17.3,3.0,6.4,0.467,0.7,2.0,0.357,1.4,1.7,0.833,0.6,1.3,1.9,1.9,1.4,0.6,0.1,0.1,1.9,1.6,8.1,-2.9,0,0
2056,Primoz Brezec,4,2,2,0.5,6.4,1.0,1.8,0.571,0.0,0.0,0.0,0.3,0.5,0.5,0.3,0.5,0.8,0.0,0.0,0.3,0.0,0.0,1.3,0.5,2.3,-1.3,0,0
2767,Royal Ivey,3,1,2,0.333,3.6,0.7,2.0,0.333,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.3,0.0,0.3,0.3,0.3,0.0,1.3,-1.7,0,0
