W,OCT 28:2009,2009-10,Regular Season,00,MIA vs. NYK,47,83,7,15,14,17,7,36,21,6,3,16,20,115,25,15,28,2,78,220,27
W,OCT 30:2009,2009-10,Regular Season,00,MIA @ IND,30,69,1,7,35,46,13,32,16,7,3,15,23,96,25,15,28,2,78,220,27
W,NOV 01:2009,2009-10,Regular Season,00,MIA vs. CHI,35,72,4,15,21,25,8,32,15,6,8,18,15,95,25,15,28,2,78,220,27
L,NOV 03:2009,2009-10,Regular Season,00,MIA vs. PHX,36,90,9,24,15,17,12,30,22,8,2,9,23,96,25,15,28,2,78,220,27
W,NOV 04:2009,2009-10,Regular Season,00,MIA @ WAS,35,72,8,14,15,19,8,30,19,3,5,17,25,93,25,15,28,2,78,220,27
W,NOV 06:2009,2009-10,Regular Season,00,MIA vs. DEN,37,75,6,17,16,24,14,27,16,7,5,17,22,96,25,15,28,2,78,220,27
W,NOV 10:2009,2009-10,Regular Season,00,MIA vs. WAS,33,74,4,12,20,26,8,29,17,9,6,12,18,90,25,15,28,2,78,220,27
L,NOV 12:2009,2009-10,Regular Season,00,MIA vs. CLE,35,76,7,22,27,37,7,30,13,5,6,10,23,104,25,15,28,2,78,220,27
W,NOV 14:2009,2009-10,Regular Season,00,MIA vs. BKN,33,84,4,18,11,15,15,30,22,9,7,7,16,81,25,15,28,2,78,220,27
L,NOV 17:2009,2009-10,Regular Season,00,MIA vs. OKC,31,72,5,18,20,30,9,27,17,6,4,15,18,87,25,15,28,2,78,220,27
L,NOV 18:2009,2009-10,Regular Season,00,MIA @ ATL,35,79,9,21,11,16,9,33,16,3,8,14,28,90,25,15,28,2,78,220,27
L,NOV 20:2009,2009-10,Regular Season,00,MIA @ TOR,39,89,7,23,28,34,15,25,22,7,1,9,27,113,25,15,28,2,78,220,27
W,NOV 22:2009,2009-10,Regular Season,00,MIA vs. NOP,37,71,7,13,21,28,4,38,21,2,8,14,20,102,25,15,28,2,78,220,27
