243,Aaron McKie,24,10,14,0.417,19.7,1.8,4.3,0.413,0.1,0.7,0.176,0.8,1.0,0.87,1.0,1.8,2.8,1.6,1.0,1.0,0.0,0.4,2.0,0.0,4.5,2.5,0,0
183,Bison Dele,78,35,43,0.449,33.6,6.8,13.3,0.511,0.0,0.0,0.333,2.5,3.6,0.707,2.9,6.1,8.9,1.2,2.3,0.9,0.7,0.8,3.2,0.0,16.2,0.4,30,0
1525,Charles O'Bannon,30,18,12,0.6,7.8,0.9,2.3,0.377,0.0,0.1,0.0,0.4,0.5,0.8,0.5,0.6,1.1,0.6,0.3,0.3,0.0,0.2,0.5,0.0,2.1,0.5,0,0
690,Don Reid,68,33,35,0.485,14.6,1.4,2.6,0.534,0.0,0.0,0.0,0.7,1.0,0.704,1.1,1.4,2.6,0.4,0.4,0.4,0.8,0.2,2.7,0.0,3.5,-0.3,1,0
376,Eric Montross,28,14,14,0.5,12.7,1.1,2.4,0.456,0.0,0.0,0.0,0.3,0.8,0.429,1.5,2.4,3.8,0.1,0.5,0.2,0.5,0.1,2.4,0.1,2.5,-3.8,0,0
255,Grant Hill,81,36,45,0.444,40.7,7.6,16.8,0.452,0.0,0.3,0.143,5.9,8.0,0.74,1.1,6.5,7.7,6.8,3.5,1.8,0.7,1.0,2.4,0.0,21.1,2.6,36,4
3,Grant Long,40,19,21,0.475,18.6,1.3,2.9,0.427,0.0,0.1,0.0,1.0,1.4,0.719,1.4,2.3,3.8,0.6,0.6,0.7,0.3,0.3,2.3,0.1,3.5,-0.1,0,0
966,Jerome Williams,77,35,42,0.455,16.9,2.0,3.7,0.524,0.0,0.0,0.0,1.4,2.2,0.651,2.2,2.7,4.9,0.6,0.8,0.7,0.1,0.4,1.9,0.0,5.3,1.7,6,0
711,Jerry Stackhouse,57,26,31,0.456,31.6,5.2,12.1,0.428,0.5,2.6,0.208,4.8,6.1,0.782,1.4,2.0,3.3,3.1,2.6,1.0,0.7,0.9,2.1,0.0,15.7,1.4,0,0
247,Joe Dumars,72,34,38,0.472,32.3,4.6,11.0,0.416,2.2,5.9,0.371,1.8,2.1,0.825,0.2,1.3,1.4,3.5,1.2,0.6,0.0,0.1,1.4,0.0,13.1,0.4,1,0
283,Lindsey Hunter,71,30,41,0.423,35.3,4.5,11.6,0.383,1.2,3.7,0.321,2.0,2.8,0.74,0.9,2.6,3.5,3.2,1.5,1.7,0.1,0.6,2.4,0.0,12.1,-0.2,1,0
907,Malik Sealy,77,34,43,0.442,21.3,2.8,6.6,0.428,0.1,0.5,0.22,1.9,2.4,0.824,0.6,2.2,2.8,1.3,1.0,0.8,0.3,0.3,2.0,0.0,7.7,1.4,2,0
328,Rick Mahorn,59,25,34,0.424,12.0,1.0,2.2,0.457,0.0,0.0,0.0,0.4,0.6,0.676,1.1,2.2,3.3,0.3,0.6,0.2,0.1,0.3,2.1,0.0,2.4,1.3,0,0
1513,Scot Pollard,33,16,17,0.485,9.6,1.1,2.1,0.5,0.0,0.0,0.0,0.6,0.7,0.826,1.0,1.2,2.2,0.3,0.4,0.2,0.3,0.3,1.4,0.0,2.7,-0.2,0,0
1667,Steve Henson,23,9,14,0.391,2.5,0.6,1.1,0.5,0.1,0.3,0.375,0.3,0.3,1.0,0.0,0.1,0.1,0.2,0.3,0.0,0.0,0.0,0.4,0.0,1.6,0.5,0,0
689,Theo Ratliff,24,11,13,0.458,24.6,2.4,4.6,0.514,0.0,0.0,0.0,1.8,2.6,0.683,1.9,3.1,5.0,0.6,1.4,0.5,2.3,0.5,3.5,0.0,6.5,1.4,2,0
