L,APR 30, 1991,1990-91,Playoffs,00,MIL @ PHL,43,85,3,11,11,17,None,None,25,8,2,18,25,100,12,13,5,13,78,206,28
L,APR 27, 1991,1990-91,Playoffs,00,MIL vs. PHL,41,89,7,14,23,28,None,None,29,7,0,None,29,112,12,13,5,13,78,206,28
L,APR 25, 1991,1990-91,Playoffs,00,MIL vs. PHL,36,80,1,6,17,24,None,None,19,9,3,21,23,90,12,13,5,13,78,206,28
L,MAY 13, 1999,1998-99,Playoffs,00,MIL vs. IND,30,67,5,13,26,33,11,28,22,5,6,14,27,91,2,13,6,16,79,225,29
L,MAY 11, 1999,1998-99,Playoffs,00,MIL @ IND,39,78,7,15,22,28,9,33,25,9,5,23,34,107,2,13,6,16,79,225,29
L,MAY 09, 1999,1998-99,Playoffs,00,MIL @ IND,33,80,2,14,20,27,13,20,13,11,4,12,29,88,2,13,6,16,79,225,29
L,MAY 04, 2000,1999-00,Playoffs,00,MIL @ IND,36,82,2,9,21,25,11,32,15,4,0,7,26,95,4,6,6,11,79,222,-73
W,MAY 01, 2000,1999-00,Playoffs,00,MIL vs. IND,42,85,5,12,11,15,10,34,31,9,8,11,29,100,4,6,6,11,79,222,-73
L,APR 29, 2000,1999-00,Playoffs,00,MIL vs. IND,40,86,3,16,13,19,15,27,22,5,5,10,20,96,4,6,6,11,79,222,-73
W,APR 27, 2000,1999-00,Playoffs,00,MIL @ IND,41,77,4,13,18,25,8,34,24,6,7,14,28,104,4,6,6,11,79,222,-73
L,APR 23, 2000,1999-00,Playoffs,00,MIL @ IND,30,83,4,8,21,26,13,30,11,9,8,13,22,85,4,6,6,11,79,222,-73
L,JUN 03, 2001,2000-01,Playoffs,00,MIL @ PHL,34,76,5,16,18,19,9,29,19,3,7,15,24,91,4,3,5,10,79,223,27
W,JUN 01, 2001,2000-01,Playoffs,00,MIL vs. PHL,37,77,13,19,23,24,13,23,28,9,3,10,23,110,4,3,5,10,79,223,27
L,MAY 30, 2001,2000-01,Playoffs,00,MIL @ PHL,34,80,6,20,14,16,11,32,16,6,4,16,26,88,4,3,5,10,79,223,27
L,MAY 28, 2001,2000-01,Playoffs,00,MIL vs. PHL,33,77,8,21,9,11,10,38,22,4,12,13,20,83,4,3,5,10,79,223,27
W,MAY 26, 2001,2000-01,Playoffs,00,MIL vs. PHL,30,72,2,12,18,23,14,29,13,7,6,13,28,80,4,3,5,10,79,223,27
W,MAY 24, 2001,2000-01,Playoffs,00,MIL @ PHL,40,79,10,21,2,6,9,29,25,5,7,6,21,92,4,3,5,10,79,223,27
L,MAY 22, 2001,2000-01,Playoffs,00,MIL @ PHL,31,79,6,17,17,21,11,32,21,3,9,13,23,85,4,3,5,10,79,223,27
W,MAY 20, 2001,2000-01,Playoffs,00,MIL vs. CHH,32,68,7,17,33,35,8,34,26,2,13,13,23,104,4,3,5,10,79,223,27
W,MAY 17, 2001,2000-01,Playoffs,00,MIL @ CHH,38,76,4,11,24,26,8,31,21,8,7,14,30,104,4,3,5,10,79,223,27
L,MAY 15, 2001,2000-01,Playoffs,00,MIL vs. CHH,30,82,4,15,22,28,18,34,20,3,6,10,22,86,4,3,5,10,79,223,27
L,MAY 13, 2001,2000-01,Playoffs,00,MIL @ CHH,32,76,7,22,7,16,16,35,22,7,8,23,25,78,4,3,5,10,79,223,27
L,MAY 10, 2001,2000-01,Playoffs,00,MIL @ CHH,37,89,9,22,9,13,8,27,27,7,4,7,27,92,4,3,5,10,79,223,27
W,MAY 08, 2001,2000-01,Playoffs,00,MIL vs. CHH,35,83,7,14,14,19,18,26,21,7,9,12,23,91,4,3,5,10,79,223,27
