Dahntay Jones,G-F,6-6,225,31.0,8
Darren Collison,G,6-0,160,24.0,2
George Hill,G,6-2,180,26.0,3
Lance Stephenson,G,6-5,220,21.0,1
Jeff Foster,F-C,6-11,250,35.0,12
A.J. Price,G,6-2,185,25.0,2
Lou Amundson,F,6-9,225,29.0,5
David West,F,6-9,240,31.0,8
Paul George,G-F,6-8,215,22.0,1
Leandro Barbosa,G,6-3,194,29.0,8
Jeff Ayres,F-C,6-9,240,25.0,1
Danny Granger,F,6-8,228,29.0,6
Kyrylo Fesenko,C,7-1,280,25.0,4
Tyler Hansbrough,F-C,6-9,250,26.0,2
Roy Hibbert,C,7-2,260,25.0,3
