202726,Andrew Goudelock,3,0,3,0.0,26.7,5.3,12.0,0.444,0.7,3.3,0.2,0.7,0.7,1.0,0.3,1.3,1.7,1.0,1.3,1.7,0.0,0.7,2.3,1.0,12.0,-14.3,0,0
1712,Antawn Jamison,4,0,4,0.0,19.7,2.5,5.8,0.435,1.3,3.0,0.417,1.0,1.5,0.667,0.3,1.5,1.8,0.3,0.8,0.3,0.5,0.5,2.3,1.0,7.3,-12.8,0,0
2768,Chris Duhon,2,0,2,0.0,33.9,2.0,5.5,0.364,1.5,4.0,0.375,0.0,0.0,0.0,0.5,1.0,1.5,3.5,2.5,1.0,0.5,0.0,2.0,0.0,5.5,-13.0,0,0
202721,Darius Morris,4,0,4,0.0,26.2,4.0,8.8,0.457,0.8,2.3,0.333,1.8,2.3,0.778,0.3,1.0,1.3,3.0,1.5,0.5,0.0,0.5,1.5,1.8,10.5,-14.8,0,0
2730,Dwight Howard,4,0,4,0.0,31.6,6.5,10.5,0.619,0.0,0.0,0.0,4.0,9.0,0.444,2.5,8.3,10.8,1.0,4.0,0.5,2.0,0.5,4.3,9.3,17.0,-11.3,2,0
201947,Earl Clark,4,0,4,0.0,20.4,1.8,4.8,0.368,0.0,1.0,0.0,0.0,0.0,0.0,0.5,2.5,3.0,0.3,1.5,0.3,0.3,0.0,1.0,0.0,3.5,-14.5,0,0
201975,Jodie Meeks,1,0,1,0.0,19.5,1.0,4.0,0.25,0.0,2.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0,0.0,2.0,1.0,0.0,0.0,2.0,2.0,4.0,-10.0,0,0
201941,Jordan Hill,3,0,3,0.0,10.2,1.7,3.3,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.7,3.0,3.7,0.3,0.0,0.0,0.7,0.0,0.7,0.0,3.3,-2.7,0,0
1897,Metta World Peace,3,0,3,0.0,28.2,2.3,9.3,0.25,0.7,4.7,0.143,0.7,0.7,1.0,2.0,1.7,3.7,1.7,1.0,0.7,0.3,1.7,1.7,1.0,6.0,-1.3,0,0
2200,Pau Gasol,4,0,4,0.0,36.4,6.3,13.0,0.481,0.0,0.0,0.0,1.5,2.8,0.545,1.8,9.8,11.5,6.5,3.3,0.5,0.8,1.0,1.0,2.8,14.0,-11.8,2,1
203135,Robert Sacre,2,0,2,0.0,2.1,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,2.5,0,0
2581,Steve Blake,2,0,2,0.0,37.5,5.5,14.0,0.393,2.5,6.0,0.417,0.5,0.5,1.0,0.0,4.0,4.0,2.5,2.0,2.0,1.5,1.0,4.0,0.5,14.0,-12.0,0,0
959,Steve Nash,2,0,2,0.0,30.4,5.0,11.5,0.435,0.0,1.5,0.0,2.5,2.5,1.0,1.0,1.5,2.5,4.5,1.5,0.0,0.0,0.5,1.0,2.0,12.5,-2.5,0,0
