1533,Anthony Johnson,13,6,7,0.462,24.2,2.1,5.9,0.351,0.6,1.8,0.348,2.2,2.8,0.806,0.3,2.6,2.9,5.1,1.9,1.0,0.4,0.3,2.2,0.0,7.0,-3.0,0,0
1506,Austin Croshere,10,5,5,0.5,8.6,0.4,1.0,0.4,0.2,0.4,0.5,1.5,1.8,0.833,0.7,1.0,1.7,0.0,0.6,0.4,0.1,0.2,1.0,0.0,2.5,-1.2,0,0
905,Dale Davis,13,6,7,0.462,24.3,2.0,4.5,0.448,0.0,0.0,0.0,1.3,1.9,0.68,2.8,3.4,6.2,0.4,0.7,0.7,0.5,0.4,2.7,0.0,5.3,-1.6,0,0
2109,Eddie Gill,7,2,5,0.286,6.3,0.7,2.3,0.313,0.1,0.9,0.167,1.9,2.1,0.867,0.0,0.6,0.6,0.7,0.4,0.1,0.0,0.6,0.0,0.0,3.4,0.3,0,0
2410,Fred Jones,13,6,7,0.462,18.3,1.2,4.2,0.296,0.7,1.8,0.391,0.9,1.0,0.923,0.1,1.7,1.8,1.0,1.2,0.6,0.2,0.4,1.0,0.0,4.1,0.1,0,0
2224,Jamaal Tinsley,9,4,5,0.444,27.8,3.6,9.9,0.36,0.2,2.0,0.111,1.3,2.3,0.571,0.7,2.7,3.3,5.7,3.0,1.6,0.3,1.7,3.4,0.0,8.7,-0.1,1,0
2592,James Jones,13,6,7,0.462,16.0,1.5,3.5,0.413,0.8,1.9,0.4,0.3,0.7,0.444,0.4,1.7,2.1,0.8,0.3,0.5,0.5,0.1,1.4,0.0,4.0,0.8,0,0
1902,Jeff Foster,13,6,7,0.462,18.8,2.4,4.0,0.596,0.0,0.0,0.0,1.2,1.6,0.714,3.5,3.8,7.4,0.4,0.6,0.5,0.9,0.2,2.1,0.0,5.9,0.1,1,0
979,Jermaine O'Neal,13,6,7,0.462,36.8,5.9,16.2,0.365,0.0,0.2,0.0,4.2,5.5,0.75,1.6,6.4,8.0,2.2,2.8,0.5,2.6,1.8,3.7,0.0,16.0,-1.9,6,0
397,Reggie Miller,13,6,7,0.462,33.0,4.8,11.0,0.434,1.6,5.1,0.318,3.7,3.9,0.941,0.3,2.8,3.1,1.5,1.6,0.8,0.1,0.2,2.2,0.0,14.8,-3.8,0,0
1513,Scot Pollard,9,4,5,0.444,7.2,0.7,1.7,0.4,0.0,0.0,0.0,0.1,0.2,0.5,0.4,0.8,1.2,0.1,0.4,0.1,0.0,0.1,1.0,0.0,1.4,-1.1,0,0
1536,Stephen Jackson,13,6,7,0.462,36.3,5.4,13.7,0.393,1.5,4.8,0.317,3.8,4.6,0.817,0.5,3.3,3.8,2.2,2.6,1.9,0.5,1.5,3.0,0.0,16.1,-3.6,0,0
