L,APR 25, 2004,2003-04,Playoffs,00,MEM vs. SAN,36,75,5,16,20,23,12,22,19,9,3,16,30,97,15,16,16,13,79,220,25
L,APR 22, 2004,2003-04,Playoffs,00,MEM vs. SAN,38,78,5,14,12,19,10,21,16,9,3,7,27,93,15,16,16,13,79,220,25
L,APR 19, 2004,2003-04,Playoffs,00,MEM @ SAN,26,71,1,8,17,24,4,31,13,8,8,14,23,70,15,16,16,13,79,220,25
L,APR 17, 2004,2003-04,Playoffs,00,MEM @ SAN,23,66,4,13,24,28,12,26,10,12,6,20,20,74,15,16,16,13,79,220,25
L,MAY 01, 2005,2004-05,Playoffs,00,MEM vs. PHX,45,89,13,24,12,16,10,18,26,9,2,11,32,115,3,11,3,16,78,216,26
L,APR 29, 2005,2004-05,Playoffs,00,MEM vs. PHX,37,80,3,16,13,18,11,28,18,2,8,10,21,90,3,11,3,16,78,216,26
L,APR 27, 2005,2004-05,Playoffs,00,MEM @ PHX,43,94,6,18,11,19,15,30,17,7,2,7,28,103,3,11,3,16,78,216,26
L,APR 24, 2005,2004-05,Playoffs,00,MEM @ PHX,41,88,9,21,12,15,11,35,23,5,6,11,17,103,3,11,3,16,78,216,26
L,MAY 01, 2006,2005-06,Playoffs,00,MEM vs. DAL,28,67,0,7,20,28,8,24,9,5,1,14,19,76,16,16,16,8,78,216,27
L,APR 29, 2006,2005-06,Playoffs,00,MEM vs. DAL,31,76,4,13,23,30,11,31,16,5,5,11,28,89,16,16,16,8,78,216,27
L,APR 26, 2006,2005-06,Playoffs,00,MEM @ DAL,28,61,5,14,18,26,7,27,15,1,5,20,32,79,16,16,16,8,78,216,27
L,APR 23, 2006,2005-06,Playoffs,00,MEM @ DAL,33,62,6,14,21,29,7,22,16,8,4,19,31,93,16,16,16,8,78,216,27
L,MAY 15, 2011,2010-11,Playoffs,00,MEM @ OKC,35,88,5,15,15,19,16,23,13,6,5,10,20,90,2,3,7,14,78,224,25
W,MAY 13, 2011,2010-11,Playoffs,00,MEM vs. OKC,36,83,5,16,18,22,7,34,20,10,5,11,22,95,2,3,7,14,78,224,25
L,MAY 11, 2011,2010-11,Playoffs,00,MEM @ OKC,28,78,2,8,14,23,8,25,15,8,7,14,19,72,2,3,7,14,78,224,25
L,MAY 09, 2011,2010-11,Playoffs,00,MEM vs. OKC,40,111,6,23,37,40,24,31,24,8,9,18,36,123,2,3,7,14,78,224,25
W,MAY 07, 2011,2010-11,Playoffs,00,MEM vs. OKC,34,90,3,10,30,44,20,35,17,9,9,9,17,101,2,3,7,14,78,224,25
L,MAY 03, 2011,2010-11,Playoffs,00,MEM @ OKC,35,79,4,11,28,34,13,25,19,8,7,16,23,102,2,3,7,14,78,224,25
W,MAY 01, 2011,2010-11,Playoffs,00,MEM @ OKC,44,89,3,8,23,28,17,28,21,11,7,7,23,114,2,3,7,14,78,224,25
W,APR 29, 2011,2010-11,Playoffs,00,MEM vs. SAN,38,73,1,9,22,30,14,29,12,6,5,13,18,99,2,3,7,14,78,224,25
L,APR 27, 2011,2010-11,Playoffs,00,MEM @ SAN,41,87,3,10,18,23,10,40,19,12,5,16,28,103,2,3,7,14,78,224,25
W,APR 25, 2011,2010-11,Playoffs,00,MEM vs. SAN,41,81,5,12,17,21,9,30,22,8,3,8,19,104,2,3,7,14,78,224,25
W,APR 23, 2011,2010-11,Playoffs,00,MEM vs. SAN,33,78,4,11,21,29,8,29,24,7,4,10,24,91,2,3,7,14,78,224,25
L,APR 20, 2011,2010-11,Playoffs,00,MEM @ SAN,35,88,3,14,14,20,11,36,17,9,7,14,25,87,2,3,7,14,78,224,25
W,APR 17, 2011,2010-11,Playoffs,00,MEM @ SAN,37,67,6,10,21,33,5,33,22,2,5,16,33,101,2,3,7,14,78,224,25
L,MAY 13, 2012,2011-12,Playoffs,00,MEM vs. LAC,25,77,0,13,22,31,12,32,12,11,4,13,20,72,7,6,13,7,78,225,25
W,MAY 11, 2012,2011-12,Playoffs,00,MEM @ LAC,35,77,3,10,17,27,15,33,20,5,9,20,24,90,7,6,13,7,78,225,25
W,MAY 09, 2012,2011-12,Playoffs,00,MEM vs. LAC,32,72,0,6,28,34,10,32,14,6,5,12,20,92,7,6,13,7,78,225,25
L,MAY 07, 2012,2011-12,Playoffs,00,MEM @ LAC,36,83,4,13,21,27,19,28,18,2,4,16,34,97,7,6,13,7,78,225,25
L,MAY 05, 2012,2011-12,Playoffs,00,MEM @ LAC,26,65,4,13,30,39,8,32,19,10,4,17,26,86,7,6,13,7,78,225,25
W,MAY 02, 2012,2011-12,Playoffs,00,MEM vs. LAC,36,75,2,12,31,39,16,21,12,13,7,12,17,105,7,6,13,7,78,225,25
L,APR 29, 2012,2011-12,Playoffs,00,MEM vs. LAC,38,85,11,16,11,18,14,27,19,3,1,12,22,98,7,6,13,7,78,225,25
L,MAY 27, 2013,2012-13,Playoffs,00,MEM vs. SAN,32,86,5,14,17,24,16,25,19,7,5,13,22,86,8,7,8,6,79,220,26
L,MAY 25, 2013,2012-13,Playoffs,00,MEM vs. SAN,38,97,7,20,10,18,19,29,18,10,6,10,24,93,8,7,8,6,79,220,26
L,MAY 21, 2013,2012-13,Playoffs,00,MEM @ SAN,33,97,5,17,18,26,19,41,19,9,6,10,22,89,8,7,8,6,79,220,26
L,MAY 19, 2013,2012-13,Playoffs,00,MEM @ SAN,32,74,5,12,14,20,10,25,20,5,6,12,17,83,8,7,8,6,79,220,26
W,MAY 15, 2013,2012-13,Playoffs,00,MEM @ OKC,30,81,3,14,25,29,8,38,18,8,4,9,17,88,8,7,8,6,79,220,26
W,MAY 13, 2013,2012-13,Playoffs,00,MEM vs. OKC,36,89,6,17,25,29,13,28,18,8,7,7,23,103,8,7,8,6,79,220,26
W,MAY 11, 2013,2012-13,Playoffs,00,MEM vs. OKC,30,74,4,14,23,28,5,39,16,5,6,11,19,87,8,7,8,6,79,220,26
W,MAY 07, 2013,2012-13,Playoffs,00,MEM @ OKC,36,86,4,15,23,32,16,27,22,13,2,10,23,99,8,7,8,6,79,220,26
L,MAY 05, 2013,2012-13,Playoffs,00,MEM @ OKC,35,82,7,19,14,24,8,33,13,5,2,11,22,91,8,7,8,6,79,220,26
W,MAY 03, 2013,2012-13,Playoffs,00,MEM vs. LAC,36,71,8,19,38,47,6,28,27,7,3,10,26,118,8,7,8,6,79,220,26
W,APR 30, 2013,2012-13,Playoffs,00,MEM @ LAC,37,85,3,10,26,33,14,28,19,7,7,7,25,103,8,7,8,6,79,220,26
W,APR 27, 2013,2012-13,Playoffs,00,MEM vs. LAC,39,77,4,12,22,29,13,32,25,3,6,13,20,104,8,7,8,6,79,220,26
