Scott Brooks,G,5-11,165,27.0,4
Matt Bullard,F,6-10,215,26.0,2
Sleepy Floyd,G,6-3,170,33.0,10
Winston Garland,G,6-2,170,28.0,5
Carl Herrera,G,6-4,215,26.0,1
Robert Horry,F-C,6-10,240,22.0,0
Vernon Maxwell,G,6-4,180,27.0,4
Hakeem Olajuwon,C,7-0,255,30.0,8
Tree Rollins,C,7-1,235,38.0,15
Kenny Smith,G,6-3,170,28.0,5
Terry Teagle,G,6-5,195,33.0,10
Otis Thorpe,F,6-9,225,30.0,8
Kennard Winchester,F,6-5,210,26.0,2
