L,MAY 18, 1997,1996-97,Playoffs,00,NYK @ MIA,37,80,6,19,10,13,9,32,25,8,5,19,26,90,11,8,6,4,78,218,30
L,MAY 16, 1997,1996-97,Playoffs,00,NYK vs. MIA,34,80,4,12,18,21,12,34,18,4,0,14,20,90,11,8,6,4,78,218,30
L,MAY 14, 1997,1996-97,Playoffs,00,NYK @ MIA,30,70,3,14,18,25,6,25,19,11,4,21,29,81,11,8,6,4,78,218,30
W,MAY 12, 1997,1996-97,Playoffs,00,NYK vs. MIA,34,67,6,17,15,21,4,31,24,10,5,17,27,89,11,8,6,4,78,218,30
W,MAY 11, 1997,1996-97,Playoffs,00,NYK vs. MIA,27,67,1,6,22,28,13,27,15,12,2,13,17,77,11,8,6,4,78,218,30
L,MAY 09, 1997,1996-97,Playoffs,00,NYK @ MIA,29,77,3,9,23,30,15,27,16,15,4,10,24,84,11,8,6,4,78,218,30
W,MAY 07, 1997,1996-97,Playoffs,00,NYK @ MIA,26,73,6,14,30,32,14,39,14,6,5,15,25,88,11,8,6,4,78,218,30
W,APR 28, 1997,1996-97,Playoffs,00,NYK @ CHH,37,66,9,17,21,25,8,34,23,5,6,20,16,104,11,8,6,4,78,218,30
W,APR 26, 1997,1996-97,Playoffs,00,NYK vs. CHH,44,78,7,19,5,13,6,28,27,9,3,13,27,100,11,8,6,4,78,218,30
W,APR 24, 1997,1996-97,Playoffs,00,NYK vs. CHH,45,77,10,21,9,14,10,21,30,7,1,11,23,109,11,8,6,4,78,218,30
W,JUN 13, 1997,1996-97,Playoffs,00,CHI vs. UTH,31,81,5,14,23,30,15,35,15,7,5,13,28,90,9,1,7,2,79,230,31
W,JUN 11, 1997,1996-97,Playoffs,00,CHI @ UTH,32,72,6,15,20,30,10,32,17,8,6,8,3,90,9,1,7,2,79,230,31
L,JUN 08, 1997,1996-97,Playoffs,00,CHI @ UTH,32,76,4,19,5,12,10,28,17,7,4,8,0,73,9,1,7,2,79,230,31
L,JUN 06, 1997,1996-97,Playoffs,00,CHI @ UTH,33,75,12,32,15,21,8,27,20,7,11,12,3,93,9,1,7,2,79,230,31
W,JUN 04, 1997,1996-97,Playoffs,00,CHI vs. UTH,32,69,6,16,27,33,11,30,26,8,4,13,26,97,9,1,7,2,79,230,31
W,JUN 01, 1997,1996-97,Playoffs,00,CHI vs. UTH,34,76,6,16,10,15,10,26,23,9,7,14,17,84,9,1,7,2,79,230,31
W,MAY 28, 1997,1996-97,Playoffs,00,CHI vs. MIA,39,84,5,14,17,24,22,31,26,8,13,10,27,100,9,1,7,2,79,230,31
L,MAY 26, 1997,1996-97,Playoffs,00,CHI @ MIA,30,85,4,27,16,20,20,25,17,7,8,12,1,80,9,1,7,2,79,230,31
W,MAY 24, 1997,1996-97,Playoffs,00,CHI @ MIA,35,78,1,13,27,32,13,27,16,19,2,15,1,98,9,1,7,2,79,230,31
W,MAY 22, 1997,1996-97,Playoffs,00,CHI vs. MIA,23,64,5,17,24,32,11,34,16,10,3,16,23,75,9,1,7,2,79,230,31
W,MAY 20, 1997,1996-97,Playoffs,00,CHI vs. MIA,32,89,7,14,13,19,20,34,18,10,3,10,24,84,9,1,7,2,79,230,31
W,MAY 13, 1997,1996-97,Playoffs,00,CHI vs. ATL,40,96,10,29,17,20,25,29,31,9,4,10,18,107,9,1,7,2,79,230,31
W,MAY 11, 1997,1996-97,Playoffs,00,CHI @ ATL,34,70,4,15,17,24,9,28,17,9,3,18,1,89,9,1,7,2,79,230,31
W,MAY 10, 1997,1996-97,Playoffs,00,CHI @ ATL,42,89,5,19,11,18,25,28,25,10,6,13,2,100,9,1,7,2,79,230,31
L,MAY 08, 1997,1996-97,Playoffs,00,CHI vs. ATL,38,92,11,30,8,11,13,29,27,5,15,8,27,95,9,1,7,2,79,230,31
