L,MAY 14, 1991,1990-91,Playoffs,00,PHL @ CHI,36,76,4,11,19,24,None,None,25,7,6,6,22,95,11,14,10,3,78,206,27
L,MAY 12, 1991,1990-91,Playoffs,00,PHL vs. CHI,34,76,0,3,17,24,None,None,22,10,5,19,20,85,11,14,10,3,78,206,27
W,MAY 10, 1991,1990-91,Playoffs,00,PHL vs. CHI,32,64,4,10,31,40,None,None,22,7,7,14,18,99,11,14,10,3,78,206,27
L,MAY 06, 1991,1990-91,Playoffs,00,PHL @ CHI,36,75,3,10,25,28,None,None,20,3,None,7,16,100,11,14,10,3,78,206,27
L,MAY 04, 1991,1990-91,Playoffs,00,PHL @ CHI,28,75,3,5,33,39,None,None,15,6,2,None,19,92,11,14,10,3,78,206,27
W,APR 30, 1991,1990-91,Playoffs,00,PHL vs. MIL,44,74,4,8,29,37,None,None,28,14,4,17,19,121,11,14,10,3,78,206,27
W,APR 27, 1991,1990-91,Playoffs,00,PHL @ MIL,41,80,2,12,32,38,None,None,28,8,7,None,26,116,11,14,10,3,78,206,27
W,APR 25, 1991,1990-91,Playoffs,00,PHL @ MIL,39,78,3,6,18,25,None,None,19,14,4,15,25,99,11,14,10,3,78,206,27
L,MAY 23, 1999,1998-99,Playoffs,00,PHL vs. IND,36,88,2,8,12,15,14,31,18,6,4,7,25,86,7,2,9,9,79,224,27
L,MAY 21, 1999,1998-99,Playoffs,00,PHL vs. IND,33,88,3,15,17,28,19,23,19,14,2,11,20,86,7,2,9,9,79,224,27
L,MAY 19, 1999,1998-99,Playoffs,00,PHL @ IND,32,80,1,8,17,22,15,27,14,8,5,11,23,82,7,2,9,9,79,224,27
L,MAY 17, 1999,1998-99,Playoffs,00,PHL @ IND,37,79,1,9,15,23,15,25,17,7,3,12,29,90,7,2,9,9,79,224,27
W,MAY 15, 1999,1998-99,Playoffs,00,PHL vs. ORL,34,74,6,12,27,31,20,28,22,8,7,13,22,101,7,2,9,9,79,224,27
W,MAY 13, 1999,1998-99,Playoffs,00,PHL vs. ORL,40,89,3,8,14,23,17,28,23,20,9,11,24,97,7,2,9,9,79,224,27
L,MAY 11, 1999,1998-99,Playoffs,00,PHL @ ORL,27,74,1,11,13,17,11,25,19,11,6,19,31,68,7,2,9,9,79,224,27
