216,Brian Shaw,58,40,18,0.69,10.8,1.1,3.0,0.353,0.5,1.5,0.33,0.3,0.4,0.692,0.3,1.6,1.9,1.5,0.6,0.4,0.1,0.1,0.7,0.0,2.9,1.7,0,0
965,Derek Fisher,70,47,23,0.671,28.2,3.9,9.5,0.411,2.1,5.0,0.413,1.3,1.6,0.847,0.2,1.9,2.1,2.6,0.9,0.9,0.1,0.2,1.7,0.0,11.2,5.3,0,0
1904,Devean George,82,58,24,0.707,21.5,2.6,6.4,0.411,0.8,2.2,0.371,1.0,1.5,0.675,1.0,2.7,3.7,1.4,0.8,0.9,0.5,0.3,2.3,0.0,7.1,5.0,0,0
1741,Jelani McCoy,21,16,5,0.762,5.0,0.6,1.0,0.571,0.0,0.0,0.0,0.1,0.4,0.25,0.4,0.8,1.2,0.3,0.4,0.0,0.2,0.1,0.7,0.0,1.2,-1.8,0,0
2343,Joe Crispin,6,5,1,0.833,4.5,0.5,2.0,0.25,0.0,0.7,0.0,0.7,0.8,0.8,0.0,0.2,0.2,0.3,0.2,0.2,0.0,0.0,0.3,0.0,1.7,-3.3,0,0
977,Kobe Bryant,80,56,24,0.7,38.3,9.4,20.0,0.469,0.4,1.7,0.25,6.1,7.4,0.829,1.4,4.1,5.5,5.5,2.8,1.5,0.4,1.1,2.9,0.0,25.2,5.6,11,1
283,Lindsey Hunter,82,58,24,0.707,19.7,2.3,6.0,0.382,1.0,2.5,0.38,0.2,0.5,0.5,0.2,1.3,1.5,1.6,0.7,0.8,0.2,0.2,1.5,0.0,5.8,1.8,0,0
2058,Mark Madsen,59,42,17,0.712,11.0,1.1,2.5,0.452,0.0,0.0,0.0,0.6,0.9,0.648,1.5,1.2,2.7,0.7,0.4,0.3,0.2,0.4,1.8,0.0,2.8,1.2,0,0
2130,Mike Penberthy,3,3,0,1.0,4.0,0.3,0.7,0.5,0.0,0.0,0.0,1.0,1.3,0.75,0.0,0.7,0.7,0.7,0.0,0.7,0.0,0.3,0.0,0.0,1.7,-0.7,0,0
782,Mitch Richmond,64,47,17,0.734,11.1,1.6,3.9,0.405,0.3,1.0,0.29,0.7,0.7,0.955,0.2,1.3,1.5,0.9,0.6,0.3,0.1,0.2,1.0,0.0,4.1,2.0,0,0
296,Rick Fox,82,58,24,0.707,27.9,3.1,7.4,0.421,0.8,2.5,0.313,0.9,1.0,0.824,1.1,3.6,4.7,3.5,1.6,0.8,0.3,0.4,3.0,0.0,7.9,3.1,1,0
109,Robert Horry,81,58,23,0.716,26.5,2.3,5.7,0.398,0.9,2.5,0.374,1.3,1.7,0.783,1.6,4.3,5.9,2.9,1.1,1.0,1.1,0.1,2.6,0.0,6.8,4.4,5,0
955,Samaki Walker,69,48,21,0.696,24.0,2.7,5.3,0.512,0.0,0.0,0.0,1.2,1.9,0.667,1.9,5.1,7.0,0.9,0.8,0.4,1.3,0.7,2.5,0.0,6.7,0.6,8,0
406,Shaquille O'Neal,67,51,16,0.761,36.1,10.6,18.3,0.579,0.0,0.0,0.0,5.9,10.7,0.555,3.5,7.2,10.7,3.0,2.6,0.6,2.0,0.8,3.0,0.0,27.2,8.4,40,0
2098,Slava Medvedenko,70,50,20,0.714,10.4,2.1,4.3,0.477,0.0,0.1,0.0,0.6,0.9,0.683,1.2,1.0,2.3,0.6,0.6,0.4,0.2,0.3,1.7,0.0,4.7,1.2,0,0
