W,NOV 05:1994,1994-95,Regular Season,00,CLE @ CHH,41,81,7,9,26,36,14,29,24,7,5,18,30,115,27,21,26,1,77,205,29
L,NOV 08:1994,1994-95,Regular Season,00,CLE vs. HOU,38,82,7,14,15,23,11,28,26,6,4,13,17,98,27,21,26,1,77,205,29
W,NOV 10:1994,1994-95,Regular Season,00,CLE vs. MIL,45,86,4,11,14,16,10,31,32,9,6,19,19,108,27,21,26,1,77,205,29
L,NOV 12:1994,1994-95,Regular Season,00,CLE vs. IND,28,87,6,18,24,28,20,25,17,6,4,14,22,86,27,21,26,1,77,205,29
W,NOV 15:1994,1994-95,Regular Season,00,CLE vs. CHH,35,87,3,8,16,18,12,31,23,14,4,13,16,89,27,21,26,1,77,205,29
W,NOV 17:1994,1994-95,Regular Season,00,CLE @ POR,29,66,6,11,17,24,6,22,17,9,3,13,23,81,27,21,26,1,77,205,29
L,NOV 18:1994,1994-95,Regular Season,00,CLE @ LAL,32,78,4,10,12,18,12,37,21,3,5,22,25,80,27,21,26,1,77,205,29
L,NOV 20:1994,1994-95,Regular Season,00,CLE @ SAC,32,76,3,14,21,30,22,20,15,9,2,18,21,88,27,21,26,1,77,205,29
W,NOV 22:1994,1994-95,Regular Season,00,CLE vs. MIN,41,81,5,11,25,30,14,33,27,13,8,12,22,112,27,21,26,1,77,205,29
L,NOV 23:1994,1994-95,Regular Season,00,CLE @ MIA,32,71,7,19,16,28,14,26,17,6,1,18,20,87,27,21,26,1,77,205,29
W,NOV 25:1994,1994-95,Regular Season,00,CLE @ WAS,34,87,1,4,27,33,19,31,18,7,2,14,21,96,27,21,26,1,77,205,29
W,NOV 26:1994,1994-95,Regular Season,00,CLE vs. GOS,44,89,11,22,2,2,12,30,30,8,12,17,21,101,27,21,26,1,77,205,29
W,NOV 30:1994,1994-95,Regular Season,00,CLE vs. LAL,49,94,7,10,12,15,22,37,34,6,5,13,17,117,27,21,26,1,77,205,29
W,DEC 01:1994,1994-95,Regular Season,00,CLE @ MIL,36,75,7,13,14,22,12,28,22,13,6,18,21,93,27,21,26,1,77,205,29
L,DEC 03:1994,1994-95,Regular Season,00,CLE vs. PHL,26,82,7,18,19,31,22,37,18,1,1,13,22,78,27,21,26,1,77,205,29
L,DEC 06:1994,1994-95,Regular Season,00,CLE vs. ORL,36,85,4,11,21,24,16,29,24,8,5,11,15,97,27,21,26,1,77,205,29
L,DEC 07:1994,1994-95,Regular Season,00,CLE @ ORL,29,77,3,10,14,21,14,24,16,8,2,16,22,75,27,21,26,1,77,205,29
W,DEC 09:1994,1994-95,Regular Season,00,CLE @ BOS,41,81,0,6,14,17,17,29,25,7,7,14,19,96,27,21,26,1,77,205,29
W,DEC 10:1994,1994-95,Regular Season,00,CLE vs. DET,29,75,6,15,23,27,12,27,21,8,4,15,16,87,27,21,26,1,77,205,29
W,DEC 13:1994,1994-95,Regular Season,00,CLE vs. IND,30,72,5,13,25,32,14,32,18,3,6,16,17,90,27,21,26,1,77,205,29
W,DEC 14:1994,1994-95,Regular Season,00,CLE @ BKN,38,94,1,6,18,19,13,37,20,10,3,14,17,95,27,21,26,1,77,205,29
