Tyler Honeycutt,F,6-8,188,21.0,0
John Salmons,F-G,6-6,207,32.0,9
Jimmer Fredette,G,6-2,195,23.0,0
Tyreke Evans,G,6-6,220,22.0,2
DeMarcus Cousins,C,6-11,270,21.0,1
Donte Greene,F,6-11,226,24.0,3
Isaiah Thomas,G,5-9,185,23.0,0
Marcus Thornton,G,6-4,205,25.0,2
Travis Outlaw,F,6-9,207,27.0,8
Francisco Garcia,F-G,6-7,195,31.0,6
Hassan Whiteside,C,7-0,235,23.0,1
Jason Thompson,F,6-11,250,25.0,3
Charles Hayes,F-C,6-6,250,29.0,6
Terrence Williams,G-F,6-6,220,25.0,2
