W,NOV 02:1999,1999-00,Regular Season,00,DEN vs. PHX,40,89,8,18,19,26,13,42,25,6,16,18,17,107,11,6,11,24,78,217,-67
L,NOV 05:1999,1999-00,Regular Season,00,DEN @ POR,32,74,5,10,14,19,9,28,19,8,7,21,23,83,11,6,11,24,78,217,-67
L,NOV 06:1999,1999-00,Regular Season,00,DEN @ MEM,32,70,6,17,24,28,11,20,18,6,5,18,20,94,11,6,11,24,78,217,-67
W,NOV 08:1999,1999-00,Regular Season,00,DEN vs. ATL,45,96,6,19,19,24,22,27,28,6,15,7,23,115,11,6,11,24,78,217,-67
L,NOV 12:1999,1999-00,Regular Season,00,DEN vs. POR,30,82,5,15,13,19,16,32,19,9,9,16,16,78,11,6,11,24,78,217,-67
L,NOV 14:1999,1999-00,Regular Season,00,DEN @ SAC,45,90,13,27,13,17,9,31,28,9,6,17,26,116,11,6,11,24,78,217,-67
L,NOV 16:1999,1999-00,Regular Season,00,DEN vs. NYK,32,71,6,15,25,38,10,24,21,5,5,20,27,95,11,6,11,24,78,217,-67
W,NOV 18:1999,1999-00,Regular Season,00,DEN vs. LAL,33,76,7,17,20,31,10,35,20,7,10,16,23,93,11,6,11,24,78,217,-67
W,NOV 20:1999,1999-00,Regular Season,00,DEN vs. CHI,31,67,7,14,26,34,12,25,19,6,13,16,21,95,11,6,11,24,78,217,-67
W,NOV 24:1999,1999-00,Regular Season,00,DEN vs. TOR,44,105,7,24,14,17,18,35,25,11,10,8,18,109,11,6,11,24,78,217,-67
W,NOV 26:1999,1999-00,Regular Season,00,DEN vs. MIN,42,89,7,14,23,32,13,33,15,11,6,15,27,114,11,6,11,24,78,217,-67
L,NOV 27:1999,1999-00,Regular Season,00,DEN @ SAN,36,81,5,15,10,20,8,24,16,9,4,6,19,87,11,6,11,24,78,217,-67
L,NOV 30:1999,1999-00,Regular Season,00,DEN @ MIN,31,80,4,13,26,38,14,32,16,4,2,18,26,92,11,6,11,24,78,217,-67
W,DEC 01:1999,1999-00,Regular Season,00,DEN vs. DET,36,74,5,12,23,30,12,35,16,4,14,19,37,100,11,6,11,24,78,217,-67
L,DEC 03:1999,1999-00,Regular Season,00,DEN vs. ORL,38,99,6,29,18,24,25,26,27,7,10,20,24,100,11,6,11,24,78,217,-67
W,DEC 05:1999,1999-00,Regular Season,00,DEN @ NYK,29,78,4,19,18,28,12,36,12,8,3,12,21,80,11,6,11,24,78,217,-67
W,DEC 06:1999,1999-00,Regular Season,00,DEN @ PHL,34,72,4,15,22,28,3,40,19,6,6,14,22,94,11,6,11,24,78,217,-67
L,DEC 08:1999,1999-00,Regular Season,00,DEN @ BOS,29,71,2,10,30,44,7,33,17,9,2,24,16,90,11,6,11,24,78,217,-67
L,DEC 10:1999,1999-00,Regular Season,00,DEN @ CHH,42,98,7,25,8,11,16,27,19,7,7,10,26,99,11,6,11,24,78,217,-67
W,DEC 11:1999,1999-00,Regular Season,00,DEN @ MIL,36,86,11,23,18,27,12,30,23,5,3,12,19,101,11,6,11,24,78,217,-67
L,DEC 14:1999,1999-00,Regular Season,00,DEN @ OKC,29,84,3,17,23,30,14,30,20,11,4,19,24,84,11,6,11,24,78,217,-67
W,DEC 16:1999,1999-00,Regular Season,00,DEN vs. SAC,47,104,2,16,20,25,25,33,23,9,7,13,25,116,11,6,11,24,78,217,-67
W,DEC 18:1999,1999-00,Regular Season,00,DEN vs. SAN,34,82,1,9,17,27,19,34,20,8,7,16,20,86,11,6,11,24,78,217,-67
W,DEC 20:1999,1999-00,Regular Season,00,DEN vs. POR,40,82,2,10,15,20,12,25,24,8,9,11,18,97,11,6,11,24,78,217,-67
L,DEC 23:1999,1999-00,Regular Season,00,DEN @ MEM,37,77,3,12,14,21,8,31,14,8,12,12,20,91,11,6,11,24,78,217,-67
W,DEC 26:1999,1999-00,Regular Season,00,DEN vs. MEM,40,78,5,11,24,30,9,38,25,7,13,14,22,109,11,6,11,24,78,217,-67
