L,MAY 05, 1991,1990-91,Playoffs,00,ATL @ DET,27,91,2,12,25,32,None,None,14,7,2,13,26,81,13,2,16,8,78,206,28
W,MAY 02, 1991,1990-91,Playoffs,00,ATL vs. DET,39,81,1,5,44,51,None,None,22,8,3,13,20,123,13,2,16,8,78,206,28
L,APR 30, 1991,1990-91,Playoffs,00,ATL vs. DET,35,86,3,13,18,25,None,None,22,5,3,5,20,91,13,2,16,8,78,206,28
L,APR 28, 1991,1990-91,Playoffs,00,ATL @ DET,29,81,3,14,27,32,None,None,14,6,4,13,27,88,13,2,16,8,78,206,28
W,APR 26, 1991,1990-91,Playoffs,00,ATL @ DET,35,74,4,8,29,32,None,None,12,7,2,9,24,103,13,2,16,8,78,206,28
L,MAY 04, 1993,1992-93,Playoffs,00,ATL vs. CHI,36,79,2,12,14,25,13,0,19,11,1,15,22,88,14,14,16,16,79,211,27
L,MAY 02, 1993,1992-93,Playoffs,00,ATL @ CHI,38,95,4,14,22,30,25,0,13,7,6,15,22,102,14,14,16,16,79,211,27
L,APR 30, 1993,1992-93,Playoffs,00,ATL @ CHI,33,76,4,10,20,24,8,0,17,6,4,16,26,90,14,14,16,16,79,211,27
L,MAY 19, 1994,1993-94,Playoffs,00,ATL @ IND,30,74,4,8,15,24,11,None,22,8,3,13,30,79,11,11,3,3,78,211,28
W,MAY 17, 1994,1993-94,Playoffs,00,ATL vs. IND,36,72,3,5,13,25,12,None,23,8,7,14,22,88,11,11,3,3,78,211,28
L,MAY 15, 1994,1993-94,Playoffs,00,ATL @ IND,34,81,2,7,16,20,14,None,20,8,7,9,27,86,11,11,3,3,78,211,28
L,MAY 14, 1994,1993-94,Playoffs,00,ATL @ IND,31,75,1,6,18,25,14,None,18,7,6,16,28,81,11,11,3,3,78,211,28
W,MAY 12, 1994,1993-94,Playoffs,00,ATL vs. IND,36,89,3,8,17,26,20,None,28,11,7,11,20,92,11,11,3,3,78,211,28
L,MAY 10, 1994,1993-94,Playoffs,00,ATL vs. IND,33,80,1,11,18,20,12,None,25,8,2,16,22,85,11,11,3,3,78,211,28
W,MAY 08, 1994,1993-94,Playoffs,00,ATL vs. MIA,42,88,3,8,15,20,19,None,30,8,5,13,25,102,11,11,3,3,78,211,28
W,MAY 05, 1994,1993-94,Playoffs,00,ATL @ MIA,33,69,6,11,31,36,11,None,23,5,8,18,29,103,11,11,3,3,78,211,28
L,MAY 03, 1994,1993-94,Playoffs,00,ATL @ MIA,35,91,3,11,13,15,16,None,22,10,2,11,24,86,11,11,3,3,78,211,28
W,APR 30, 1994,1993-94,Playoffs,00,ATL vs. MIA,40,78,3,9,21,28,10,None,27,9,6,12,27,104,11,11,3,3,78,211,28
L,APR 28, 1994,1993-94,Playoffs,00,ATL vs. MIA,34,84,2,14,18,25,15,None,25,8,5,11,20,88,11,11,3,3,78,211,28
L,MAY 02, 1995,1994-95,Playoffs,00,ATL vs. IND,32,76,6,23,19,28,10,None,16,8,0,11,27,89,14,10,16,10,77,201,29
L,APR 29, 1995,1994-95,Playoffs,00,ATL @ IND,28,74,8,22,33,43,9,None,13,10,4,10,36,97,14,10,16,10,77,201,29
L,APR 27, 1995,1994-95,Playoffs,00,ATL @ IND,29,77,8,22,16,22,18,None,15,7,4,16,22,82,14,10,16,10,77,201,29
L,MAY 15, 1996,1995-96,Playoffs,00,ATL @ ORL,33,74,6,25,16,22,13,25,22,5,None,11,19,88,9,15,9,11,79,218,27
W,MAY 13, 1996,1995-96,Playoffs,00,ATL vs. ORL,38,79,12,23,16,25,9,26,25,5,None,12,24,104,9,15,9,11,79,218,27
L,MAY 12, 1996,1995-96,Playoffs,00,ATL vs. ORL,34,70,5,17,23,30,6,25,24,5,None,9,20,96,9,15,9,11,79,218,27
L,MAY 10, 1996,1995-96,Playoffs,00,ATL @ ORL,31,75,10,27,22,26,10,21,18,9,None,16,22,94,9,15,9,11,79,218,27
L,MAY 08, 1996,1995-96,Playoffs,00,ATL @ ORL,38,78,4,15,25,33,14,22,23,11,None,13,23,105,9,15,9,11,79,218,27
W,MAY 05, 1996,1995-96,Playoffs,00,ATL @ IND,33,79,9,20,14,18,17,23,17,9,None,16,25,89,9,15,9,11,79,218,27
L,MAY 02, 1996,1995-96,Playoffs,00,ATL vs. IND,27,77,6,20,15,25,17,26,11,9,None,17,22,75,9,15,9,11,79,218,27
W,APR 29, 1996,1995-96,Playoffs,00,ATL vs. IND,33,76,7,18,17,24,13,19,18,13,None,10,15,90,9,15,9,11,79,218,27
L,APR 27, 1996,1995-96,Playoffs,00,ATL @ IND,34,76,6,18,20,26,14,25,16,9,None,16,28,94,9,15,9,11,79,218,27
