L,APR 29, 1997,1996-97,Playoffs,00,MIN vs. HOU,47,96,6,15,20,23,18,23,30,6,2,8,20,120,4,10,1,15,78,216,27
L,APR 26, 1997,1996-97,Playoffs,00,MIN @ HOU,36,85,4,15,8,13,15,24,22,11,6,13,22,84,4,10,1,15,78,216,27
L,APR 24, 1997,1996-97,Playoffs,00,MIN @ HOU,37,85,9,20,12,18,9,27,20,6,4,5,28,95,4,10,1,15,78,216,27
L,MAY 02, 1998,1997-98,Playoffs,00,MIN @ OKC,31,72,11,25,11,14,9,22,24,10,4,19,23,84,9,10,2,11,78,212,27
L,APR 30, 1998,1997-98,Playoffs,00,MIN vs. OKC,33,78,8,22,14,18,12,23,25,7,2,15,23,88,9,10,2,11,78,212,27
W,APR 28, 1998,1997-98,Playoffs,00,MIN vs. OKC,34,71,10,21,20,26,8,21,25,7,5,10,20,98,9,10,2,11,78,212,27
W,APR 26, 1998,1997-98,Playoffs,00,MIN @ OKC,37,86,5,14,19,23,20,29,23,7,5,9,25,98,9,10,2,11,78,212,27
L,APR 24, 1998,1997-98,Playoffs,00,MIN @ OKC,31,92,3,16,18,21,19,34,19,6,2,12,22,83,9,10,2,11,78,212,27
L,MAY 15, 1999,1998-99,Playoffs,00,MIN vs. SAN,33,85,3,13,16,20,16,34,19,4,6,12,35,85,13,3,10,7,78,213,27
L,MAY 13, 1999,1998-99,Playoffs,00,MIN vs. SAN,28,80,2,6,13,18,13,24,13,9,4,11,14,71,13,3,10,7,78,213,27
W,MAY 11, 1999,1998-99,Playoffs,00,MIN @ SAN,34,86,3,8,9,14,19,27,24,7,6,14,21,80,13,3,10,7,78,213,27
L,MAY 09, 1999,1998-99,Playoffs,00,MIN @ SAN,33,72,2,5,18,21,9,32,19,6,8,18,26,86,13,3,10,7,78,213,27
L,MAY 02, 2000,1999-00,Playoffs,00,MIN vs. POR,29,82,3,11,16,18,14,25,19,7,3,12,23,77,11,15,2,4,78,214,-73
W,APR 30, 2000,1999-00,Playoffs,00,MIN vs. POR,38,71,6,10,12,16,6,27,27,3,3,6,20,94,11,15,2,4,78,214,-73
L,APR 26, 2000,1999-00,Playoffs,00,MIN @ POR,31,71,2,10,18,22,12,22,19,10,6,15,24,82,11,15,2,4,78,214,-73
L,APR 23, 2000,1999-00,Playoffs,00,MIN @ POR,39,82,1,8,9,14,9,25,29,4,4,10,28,88,11,15,2,4,78,214,-73
L,APR 30, 2001,2000-01,Playoffs,00,MIN vs. SAN,32,81,3,13,17,19,9,35,20,7,8,12,27,84,15,9,11,1,78,220,28
W,APR 28, 2001,2000-01,Playoffs,00,MIN vs. SAN,34,79,4,9,21,27,9,31,20,12,5,12,27,93,15,9,11,1,78,220,28
L,APR 23, 2001,2000-01,Playoffs,00,MIN @ SAN,24,71,4,14,17,21,13,34,14,2,7,18,21,69,15,9,11,1,78,220,28
L,APR 21, 2001,2000-01,Playoffs,00,MIN @ SAN,33,87,1,4,15,19,13,26,20,9,3,5,22,82,15,9,11,1,78,220,28
L,APR 28, 2002,2001-02,Playoffs,00,MIN vs. DAL,32,74,8,17,30,44,11,33,16,9,0,16,30,102,2,1,16,16,79,226,28
L,APR 24, 2002,2001-02,Playoffs,00,MIN @ DAL,40,79,3,8,27,37,12,34,14,3,6,12,25,110,2,1,16,16,79,226,28
L,APR 21, 2002,2001-02,Playoffs,00,MIN @ DAL,36,90,4,13,18,23,20,38,18,5,2,17,26,94,2,1,16,16,79,226,28
L,MAY 01, 2003,2002-03,Playoffs,00,MIN @ LAL,32,80,2,12,19,26,11,30,19,7,1,14,21,85,4,8,3,16,78,220,28
L,APR 29, 2003,2002-03,Playoffs,00,MIN vs. LAL,36,84,5,12,13,19,9,27,26,3,4,17,15,90,4,8,3,16,78,220,28
L,APR 27, 2003,2002-03,Playoffs,00,MIN @ LAL,36,83,9,27,16,20,8,35,18,5,2,16,29,97,4,8,3,16,78,220,28
W,APR 24, 2003,2002-03,Playoffs,00,MIN @ LAL,43,91,4,14,24,26,8,39,23,12,7,17,35,114,4,8,3,16,78,220,28
W,APR 22, 2003,2002-03,Playoffs,00,MIN vs. LAL,40,72,7,14,32,37,9,43,26,8,4,14,25,119,4,8,3,16,78,220,28
L,APR 20, 2003,2002-03,Playoffs,00,MIN vs. LAL,38,76,1,5,21,27,8,26,20,6,3,11,20,98,4,8,3,16,78,220,28
L,MAY 31, 2004,2003-04,Playoffs,00,MIN @ LAL,32,74,2,9,24,26,12,36,17,4,5,19,31,90,3,10,10,9,78,224,29
W,MAY 29, 2004,2003-04,Playoffs,00,MIN vs. LAL,35,80,2,12,26,32,8,34,14,7,3,6,22,98,3,10,10,9,78,224,29
L,MAY 27, 2004,2003-04,Playoffs,00,MIN @ LAL,32,84,5,17,16,21,12,29,19,4,2,11,30,85,3,10,10,9,78,224,29
L,MAY 25, 2004,2003-04,Playoffs,00,MIN @ LAL,34,76,9,22,12,14,9,26,19,7,1,17,36,89,3,10,10,9,78,224,29
W,MAY 23, 2004,2003-04,Playoffs,00,MIN vs. LAL,33,74,7,21,16,19,10,31,25,7,6,9,25,89,3,10,10,9,78,224,29
L,MAY 21, 2004,2003-04,Playoffs,00,MIN vs. LAL,34,69,6,16,14,15,3,32,18,4,3,15,21,88,3,10,10,9,78,224,29
W,MAY 19, 2004,2003-04,Playoffs,00,MIN vs. SAC,30,71,3,10,20,27,9,41,17,10,8,19,20,83,3,10,10,9,78,224,29
L,MAY 16, 2004,2003-04,Playoffs,00,MIN @ SAC,33,81,9,16,12,16,11,22,11,10,4,16,23,87,3,10,10,9,78,224,29
W,MAY 14, 2004,2003-04,Playoffs,00,MIN vs. SAC,30,72,4,14,22,29,11,37,21,7,4,15,21,86,3,10,10,9,78,224,29
