Donnell Harvey,F,6-8,220,20.0,0
Mark Bryant,F-C,6-9,250,36.0,12
Vernon Maxwell,G,6-4,190,35.0,12
Michael Finley,F-G,6-7,215,28.0,5
Juwan Howard,F,6-9,250,28.0,6
Howard Eisley,G,6-2,180,28.0,6
Steve Nash,G,6-3,195,27.0,4
Eduardo Najera,F,6-8,234,24.0,0
Wang Zhi-zhi,C,7-1,220,23.0,0
Greg Buckner,G,6-4,210,24.0,1
Dirk Nowitzki,F,6-11,237,23.0,2
Shawn Bradley,C,7-6,265,29.0,7
Calvin Booth,C,6-11,241,25.0,1
