201148,Brandan Wright,4,0,4,0.0,6.8,0.5,1.3,0.4,0.0,0.0,0.0,0.3,0.5,0.5,0.5,0.8,1.3,0.0,0.8,0.3,0.3,0.3,1.0,0.3,1.3,-5.0,0,0
2217,Brendan Haywood,4,0,4,0.0,15.3,1.0,3.5,0.286,0.0,0.0,0.0,1.3,2.0,0.625,1.8,1.5,3.3,0.3,0.5,0.3,0.5,1.3,2.0,1.0,3.3,-1.3,0,0
2073,Brian Cardinal,2,0,2,0.0,4.3,0.5,1.0,0.5,0.5,0.5,1.0,0.0,0.0,0.0,0.0,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.0,0,0
2753,Delonte West,4,0,4,0.0,22.0,2.8,6.5,0.423,0.8,1.5,0.5,1.3,1.3,1.0,0.5,1.3,1.8,2.0,0.8,0.8,0.0,0.5,1.3,1.8,7.5,-10.3,0,0
1717,Dirk Nowitzki,4,0,4,0.0,38.4,8.5,19.3,0.442,0.3,1.5,0.167,9.5,10.5,0.905,0.8,5.5,6.3,1.8,2.5,0.8,0.0,2.0,2.3,7.5,26.8,-7.0,0,0
101133,Ian Mahinmi,4,0,4,0.0,17.5,2.3,3.5,0.643,0.0,0.0,0.0,2.8,3.3,0.846,2.3,2.3,4.5,0.0,0.3,0.8,0.8,1.0,3.3,2.8,7.3,2.8,0,0
467,Jason Kidd,4,0,4,0.0,35.9,3.5,10.3,0.341,2.3,6.5,0.346,2.3,2.5,0.9,0.8,5.3,6.0,6.0,2.8,3.0,0.3,0.8,1.8,2.3,11.5,0.5,0,0
1891,Jason Terry,4,0,4,0.0,34.7,5.0,11.0,0.455,2.5,5.0,0.5,1.3,2.0,0.625,0.3,2.0,2.3,3.8,2.0,0.3,0.0,0.5,2.8,2.5,13.8,-8.5,0,0
101235,Kelenna Azubuike,1,0,1,0.0,4.9,1.0,3.0,0.333,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,10.0,0,0
201958,Rodrigue Beaubois,2,0,2,0.0,5.9,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.5,1.0,0.5,0.0,0.0,0.0,0.5,0.5,0.0,6.0,0,0
1890,Shawn Marion,4,0,4,0.0,35.0,4.3,10.0,0.425,1.0,3.5,0.286,2.3,2.5,0.9,2.3,5.8,8.0,1.0,2.5,0.3,1.3,0.5,3.5,2.3,11.8,-3.3,0,0
1713,Vince Carter,4,0,4,0.0,26.8,3.0,10.3,0.293,0.8,2.5,0.3,1.5,2.0,0.75,1.3,4.3,5.5,0.3,1.5,1.3,0.5,0.5,2.8,3.5,8.3,-9.0,0,0
201146,Yi Jianlian,1,0,1,0.0,4.9,1.0,3.0,0.333,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,10.0,0,0
