1.0,83.0
0.0,83.0
1.0,86.0
1.0,58.0
0.0,77.0
0.0,91.0
0.0,67.0
0.0,71.0
0.0,69.0
0.0,103.0
1.0,70.0
0.0,54.0
0.0,100.0
1.0,88.0
0.0,80.0
1.0,101.0
1.0,82.0
1.0,87.0
1.0,72.0
0.0,75.0
0.0,64.0
1.0,82.0
1.0,70.0
0.0,73.0
1.0,84.0
1.0,90.0
1.0,106.0
1.0,97.0
0.0,98.0
1.0,125.0
1.0,76.0
0.0,79.0
0.0,57.0
1.0,89.0
1.0,63.0
1.0,106.0
1.0,85.0
1.0,89.0
1.0,70.0
1.0,79.0
1.0,88.0
0.0,68.0
1.0,66.0
1.0,79.0
0.0,85.0
1.0,74.0
0.0,67.0
