0.0,52.0
1.0,62.0
0.0,61.0
0.0,35.0
1.0,68.0
1.0,61.0
1.0,63.0
1.0,54.0
1.0,58.0
1.0,68.0
0.0,52.0
1.0,61.0
1.0,72.0
0.0,47.0
1.0,63.0
0.0,59.0
0.0,53.0
0.0,42.0
0.0,47.0
1.0,47.0
1.0,48.0
0.0,61.0
0.0,49.0
1.0,66.0
0.0,52.0
0.0,49.0
0.0,42.0
0.0,60.0
1.0,66.0
0.0,56.0
0.0,50.0
1.0,62.0
1.0,57.0
0.0,60.0
0.0,57.0
0.0,69.0
0.0,64.0
0.0,58.0
0.0,44.0
0.0,56.0
0.0,48.0
1.0,54.0
0.0,55.0
0.0,47.0
1.0,62.0
0.0,56.0
1.0,56.0
